,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
748,marsella,caldas,1953,243,31145000,101,11907500,0,0,344,43052500
749,marsella,caldas,1954,314,53441000,123,15151500,0,0,437,68592500
750,marsella,caldas,1955,345,59592210,141,27102072,0,0,486,86694282
751,marsella,caldas,1956,310,57818921,182,51579304,0,0,492,109398225
752,marsella,caldas,1957,242,479698,162,665618,0,0,404,1145316
753,marsella,caldas,1958,273,591508,110,237002,60,497507,443,1326017
754,marsella,caldas,1959,269,510940,115,340981,60,441791,444,1293712
755,marsella,caldas,1960,254,452662,126,307563,56,388363,436,1148588
756,neira,caldas,1956,132,18525500,52,23631436,0,0,184,42156936
757,neira,caldas,1957,95,134230,68,432913,0,0,163,567143
758,neira,caldas,1958,114,139245,43,115254,25,266410,182,520909
759,neira,caldas,1959,125,192895,38,95628,19,186125,182,474648
760,neira,caldas,1960,171,262379,56,112130,18,146576,245,521084
761,pacora,caldas,1955,325,52141000,80,25395864,0,0,405,77536864
762,pacora,caldas,1956,388,58787700,166,46463342,0,0,554,105251042
763,pacora,caldas,1957,274,381930,191,636861,0,0,465,1018791
764,pacora,caldas,1958,265,396337,138,582153,28,154075,431,1132565
765,pacora,caldas,1959,385,571832,133,538742,27,126598,545,1237172
766,pacora,caldas,1960,548,874490,137,562993,29,117758,714,1555241
767,palestina,caldas,1955,55,15076000,15,10068322,0,0,70,25144322
768,palestina,caldas,1956,104,31383500,27,14209835,0,0,131,45593335
769,palestina,caldas,1957,95,284280,35,265544,0,0,130,549824
770,palestina,caldas,1958,103,324814,24,93241,17,189551,144,607606
771,palestina,caldas,1959,98,307830,20,97916,17,180338,135,586084
772,palestina,caldas,1960,88,317050,21,63456,18,167367,127,547873
773,pensilvania,caldas,1952,1090,97950100,135,24831000,0,0,1225,122781100
774,pensilvania,caldas,1953,936,87606799,215,26711402,0,0,1151,113317201
775,pensilvania,caldas,1954,932,112652300,304,34482054,0,0,1235,147134354
776,pensilvania,caldas,1955,966,112645696,472,61914159,0,0,1438,174559855
777,pensilvania,caldas,1956,929,108196945,579,73950184,0,0,1508,182147129
778,pensilvania,caldas,1957,682,855601,504,638553,0,0,1186,1494154
779,pensilvania,caldas,1958,743,1024995,472,531061,53,220074,1268,1776130
780,pensilvania,caldas,1959,787,1210151,496,635393,46,184394,1329,2029938
781,pensilvania,caldas,1960,813,1254822,436,740736,40,132379,1289,2127937
782,pereira,caldas,1952,459,96709260,311,115990303,0,0,770,212699563
783,pereira,caldas,1953,511,88250500,319,145044645,0,0,830,233295145
784,pereira,caldas,1954,574,132561112,334,207484821,0,0,908,340045933
785,pereira,caldas,1955,661,135433467,569,340032208,0,0,1230,475465675
786,pereira,caldas,1956,591,149236200,557,324330185,0,0,1148,473566385
787,pereira,caldas,1957,455,1313366,510,3040022,0,0,965,4353388
788,pereira,caldas,1958,490,1529788,309,2238718,185,1089972,984,4858478
789,pereira,caldas,1959,549,1484320,382,2816138,179,1066657,1110,5367115
790,pereira,caldas,1960,661,1878378,413,3269687,160,881473,1234,6029538
791,pijao,caldas,1952,137,33235957,86,28776422,0,0,223,62012379
792,pijao,caldas,1953,176,55136000,77,25884750,0,0,253,81020750
793,pijao,caldas,1954,120,39250500,61,27849200,0,0,181,67099700
794,pijao,caldas,1955,117,43426000,48,28640667,0,0,165,72066667
795,pijao,caldas,1956,87,42184000,49,28576345,0,0,136,70760345
796,pijao,caldas,1957,70,370400,48,244330,0,0,118,614730
797,pijao,caldas,1958,69,337350,30,174890,16,35930,115,548170
798,pijao,caldas,1959,92,534930,44,238150,14,56379,150,829459
799,pijao,caldas,1960,131,920825,51,533280,14,54104,196,1508209
800,quimbaya,caldas,1956,242,45663000,101,34243278,0,0,343,79906278
801,quimbaya,caldas,1957,220,450333,123,394708,0,0,343,845041
802,quimbaya,caldas,1958,225,472100,83,205689,39,177442,347,855231
803,quimbaya,caldas,1959,271,547546,91,273124,39,161451,401,982121
804,quimbaya,caldas,1960,281,517541,84,277948,37,141202,402,936691
805,quinchia,caldas,1958,251,148553,9,21350,3,9678,263,179581
806,quinchia,caldas,1959,547,391560,35,86090,6,87017,588,564667
807,quinchia,caldas,1960,540,406224,65,154856,9,93347,614,654427
808,riosucio,caldas,1952,1303,66658000,123,34546876,0,0,1426,101204876
809,riosucio,caldas,1953,1267,68030156,130,31277670,0,0,1397,99307826
810,riosucio,caldas,1954,1549,82763665,139,35346035,0,0,1688,118109700
811,riosucio,caldas,1955,1704,86669319,133,28503004,0,0,1837,115172323
812,riosucio,caldas,1956,1628,88770565,124,23171559,0,0,1752,111942124
813,riosucio,caldas,1957,1535,877551,122,289856,0,0,1657,1167407
814,riosucio,caldas,1958,1178,706660,112,311539,134,501950,1424,1520149
815,riosucio,caldas,1959,1221,836697,122,379505,186,680728,1529,1896930
816,riosucio,caldas,1960,1030,734686,165,453065,182,657230,1377,1844981
817,salamina,caldas,1952,929,84373466,305,78198000,0,0,1234,162571466
818,salamina,caldas,1953,950,85719562,368,83198039,0,0,1318,168917601
819,salamina,caldas,1954,526,54841300,329,71082285,0,0,855,125923585
820,salamina,caldas,1955,589,66894007,347,86135713,0,0,936,153029720
821,salamina,caldas,1956,520,61488300,363,95530981,0,0,883,157019281
822,salamina,caldas,1957,427,469401,324,1096069,0,0,751,1565470
823,salamina,caldas,1958,413,567793,313,716537,72,346301,798,1630631
824,salamina,caldas,1959,470,727794,304,913626,67,294123,841,1935543
825,salamina,caldas,1960,551,1053951,283,953526,67,290698,901,2298175
826,samans,caldas,1960,288,369000,114,180927,7,58054,409,607981
827,santa rosa de cabal,caldas,1952,520,53909015,322,56715605,0,0,842,110624620
828,santa rosa de cabal,caldas,1953,617,65087407,388,69125334,0,0,1005,134212741
829,santa rosa de cabal,caldas,1954,563,66466700,427,89489997,0,0,990,155956697
830,santa rosa de cabal,caldas,1955,609,74018300,529,120365609,0,0,1138,194383909
831,santa rosa de cabal,caldas,1956,627,76303922,563,171851218,0,0,1190,248155140
832,santa rosa de cabal,caldas,1957,508,749260,568,1703875,0,0,1076,2453135
833,santa rosa de cabal,caldas,1958,465,707920,377,869743,182,996982,1024,2574645
834,santa rosa de cabal,caldas,1959,519,789836,351,767974,177,849031,1047,2406841
835,santa rosa de cabal,caldas,1960,509,746320,347,651278,168,728100,1024,2125698
836,santuario,caldas,1952,361,81841455,160,43973363,0,0,521,125814818
837,santuario,caldas,1953,438,81582329,146,30774159,0,0,584,112356488
838,santuario,caldas,1954,393,75249000,171,38462832,0,0,564,113711832
839,santuario,caldas,1955,459,91882000,185,50154762,0,0,644,142036762
840,santuario,caldas,1956,391,68566265,216,56304427,0,0,607,124870692
841,santuario,caldas,1957,219,368946,150,390961,0,0,369,759907
842,santuario,caldas,1958,210,405090,95,290490,3,22793,308,718373
843,santuario,caldas,1959,236,532776,72,250057,3,19500,311,802333
844,santuario,caldas,1960,253,523127,49,197811,2,15000,304,735938
845,viterbo,caldas,1959,123,417778,22,65405,25,121349,170,604532
846,viterbo,caldas,1960,121,397055,24,120794,26,121243,171,639092
847,florencia,caqueta,1952,1054,73933017,298,95063676,0,0,1352,168996693
848,florencia,caqueta,1953,1004,82947408,407,102934456,0,0,1411,185881864
849,florencia,caqueta,1954,1267,128047449,480,137790281,0,0,1747,265837730
850,florencia,caqueta,1955,1357,151850407,491,145118002,0,0,1848,296968409
851,florencia,caqueta,1956,1099,117621816,481,135352591,0,0,1580,252974407
852,florencia,caqueta,1957,901,1100096,456,1290215,0,0,1357,2390311
853,florencia,caqueta,1958,890,1276955,349,1382504,14,49866,1253,2709325
854,florencia,caqueta,1959,827,1330268,375,1598826,13,39132,1215,2968226
855,florencia,caqueta,1960,914,1509230,851,3801493,45,194420,1810,5505143
856,san vicente del caguan,caqueta,1958,107,291173,148,282179,0,0,255,573352
857,san vicente del caguan,caqueta,1959,205,515794,250,835409,45,178537,500,1529740
858,san vicente del caguan,caqueta,1960,207,541090,255,814073,48,185988,510,1541151
859,bolivar,cauca,1952,354,28483030,216,29890579,0,0,570,58373609
860,bolivar,cauca,1953,646,68605917,242,31993263,0,0,888,100599180
861,bolivar,cauca,1954,926,112187500,281,42875101,0,0,1207,155062601
862,bolivar,cauca,1955,1219,149253243,518,77684008,0,0,1737,226937251
863,bolivar,cauca,1956,1098,127289300,479,64821876,0,0,1577,192111176
864,bolivar,cauca,1957,864,1063382,456,547878,0,0,1320,1611260
865,bolivar,cauca,1958,510,659958,331,420217,9,18156,850,1098331
866,bolivar,cauca,1959,665,850397,313,503185,9,16743,987,1370325
867,bollvar,cauca,1960,643,824843,286,577752,9,15378,938,1417973
868,caloto,cauca,1953,456,43079431,144,38706038,0,0,600,81785469
869,caloto,cauca,1954,467,66850520,190,45606445,0,0,657,112456965
870,caloto,cauca,1955,493,61309908,284,79870556,0,0,777,141180464
871,caloto,cauca,1956,470,54595451,276,90343366,0,0,746,144938817
872,caloto,cauca,1957,346,366379,219,676721,0,0,565,1043100
873,caloto,cauca,1958,444,509323,142,424949,142,507166,728,1441438
874,caloto,cauca,1959,393,513795,163,610298,119,395245,675,1519338
875,caloto,cauca,1960,512,529750,164,657238,110,335939,786,1522927
876,corinto,cauca,1959,197,269460,162,475856,23,83924,382,829240
877,corinto,cauca,1960,288,368812,183,508033,24,85977,495,962822
878,el bordo,cauca,1959,168,328100,154,789387,31,110523,353,1228010
879,el bordo,cauca,1960,271,528470,202,973838,29,94197,502,1596505
880,el tambo,cauca,1952,540,24240600,57,9198836,0,0,597,33439438
881,el tambo,cauca,1953,797,41692400,132,19317300,0,0,929,61009700
882,el tambo,cauca,1954,775,40599500,153,20307968,0,0,928,60907468
883,el tambo,cauca,1955,915,47846000,184,29824934,0,0,1099,77670934
884,el tambo,cauca,1956,515,28192500,159,23788199,0,0,674,51980699
885,el tambo,cauca,1957,576,333705,139,189562,0,0,715,523267
886,el tambo,cauca,1958,612,441858,127,229873,89,271915,828,943646
887,el tambo,cauca,1959,579,470138,269,666035,87,266305,935,1402478
888,el tambo,cauca,1960,623,626095,287,784388,88,269826,998,1680309
889,miranda,cauca,1959,111,215000,29,233393,31,105379,171,553772
890,miranda,cauca,1960,136,214506,60,349425,37,134594,233,698525
891,paez,cauca,1958,88,84192,55,101564,0,0,143,185756
892,paez,cauca,1959,103,102325,182,440530,0,0,285,542855
893,paez,cauca,1960,175,150141,218,504751,0,0,393,654892
894,piendam6,cauca,1956,749,61786500,89,23983242,0,0,838,85769742
895,piendamo,cauca,1957,743,616081,104,328087,0,0,847,944168
896,piendamo,cauca,1958,712,621741,102,320659,96,308889,910,1251289
897,piendamo,cauca,1959,836,734032,126,384549,160,485888,1122,1604469
898,piendamo,cauca,1960,939,857492,128,355544,174,520539,1241,1733575
899,popayan,cauca,1952,2122,194483622,417,170239367,0,0,2539,364722989
900,popayan,cauca,1953,2460,238437980,391,184300235,0,0,2851,422738215
901,popayan,cauca,1954,1899,221647681,371,216363882,0,0,2270,438011563
902,popayan,cauca,1955,1448,159071300,466,271768001,0,0,1914,430839301
903,popayan,cauca,1956,858,99841278,374,226089815,0,0,1232,325931093
904,popayan,cauca,1957,816,1191536,410,2374753,0,0,1226,3566289
905,popayan,cauca,1958,905,1493996,465,4134121,252,825942,1622,6454059
906,popayan,cauca,1959,814,1259701,532,4583730,245,836073,1591,6679504
907,popayan,cauca,1960,1008,1861050,676,4941224,264,968117,1948,7770391
908,puerto tejada,cauca,1952,550,47823697,103,39726625,0,0,653,87550322
909,puerto tejada,cauca,1953,402,35102521,74,36184003,0,0,476,71286524
910,puerto tejada,cauca,1954,336,33781500,83,42405383,0,0,419,76187883
911,puerto tejada,cauca,1955,223,33096577,106,49028354,0,0,329,82124931
912,puerto tejada,cauca,1956,291,41083100,148,71812091,0,0,439,112895191
913,puerto tejada,cauca,1957,255,407962,151,639844,0,0,406,1047806
914,puerto tejada,cauca,1958,281,433993,106,612653,84,303256,471,1349902
915,puerto tejada,cauca,1959,254,365147,98,429469,49,180720,401,975336
916,puerto tejada,cauca,1960,253,393189,121,628363,46,175646,420,1197198
917,santander,cauca,1952,723,61719139,199,45789135,0,0,922,107508274
918,santander,cauca,1953,693,57061639,156,40306052,0,0,849,97367691
919,santander,cauca,1954,816,61976239,180,42107047,0,0,996,104083286
920,santander,cauca,1955,649,73904389,211,52812368,0,0,860,126716757
921,santander,cauca,1956,633,70488889,198,52903572,0,0,831,123392461
922,santander,cauca,1957,655,640583,169,474315,0,0,824,1114898
923,santander,cauca,1958,668,757053,146,496932,150,414161,964,1668146
924,santander,cauca,1959,693,848853,181,740825,105,281967,979,1871645
925,santander,cauca,1960,670,808071,205,875283,108,324002,983,2007356
926,timbio,cauca,1955,706,48194259,148,24748359,0,0,854,72942618
927,timbio,cauca,1956,635,57745741,298,56799727,0,0,933,114545468
928,timbio,cauca,1957,690,604529,224,310467,0,0,914,914996
929,timbio,cauca,1958,716,614363,164,305769,243,728032,1123,1648164
930,timbio,cauca,1959,677,621915,162,400060,238,690356,1077,1712331
931,timbio,cauca,1960,914,958273,181,525114,229,647917,1324,2131304
932,el carmen,choco,1957,121,136250,67,120249,0,0,188,256499
933,el carmen,choco,1958,105,113775,73,147681,28,73044,206,334500
934,el carmen,choco,1959,104,108850,71,172443,29,94035,204,375328
935,el carmen,choco,1960,166,214098,78,135297,29,88569,273,437964
936,quibdo,choco,1953,147,4288428,15,2899541,0,0,162,7187969
937,quibdo,choco,1954,317,9626285,41,5718022,0,0,358,15344307
938,quibdo,choco,1955,480,10677675,49,6362433,0,0,529,17040108
939,quibdo,choco,1957,459,91877,27,26088,0,0,486,117965
940,quibdo,choco,1958,419,79000,18,15482,0,0,437,94482
941,quibdo,choco,1959,378,84084,18,16641,0,0,396,100725
942,quibdo,choco,1960,324,92737,12,21214,0,0,336,113951
943,el carmen,choco ,1956,141,17835000,58,11788875,0,0,199,29623875
944,quibdo,choco ,1956,487,10865501,36,4228575,0,0,523,15094076
945,ayapel,cordoba,1952,203,30300533,164,62426701,0,0,367,92721234
946,ayapel,cordoba,1953,273,42744690,210,70373404,0,0,483,113118094
947,ayapel,cordoba,1954,402,82186183,296,143467920,0,0,698,225654103
948,ayapel,cordoba,1955,422,79257883,322,172076084,0,0,744,251333967
949,ayapel,cordoba,1956,335,56043798,292,136587965,0,0,627,192631763
950,ayapel,cordoba,1957,160,255657,208,894296,0,0,368,1149953
951,ayapel,cordoba,1958,105,180618,101,459540,0,0,206,640158
952,ayapel,cordoba,1959,171,431052,132,905633,4,19840,307,1356525
953,ayapel,cordoba,1960,185,548614,142,1266551,4,17784,331,1832949
954,cerete,cordoba,1952,583,100020138,264,85201868,0,0,847,185222006
955,cerete,cordoba,1953,525,96852922,277,90041315,0,0,802,186894237
956,cerete,cordoba,1954,409,103090500,268,116697500,0,0,677,219788000
957,cerete,cordoba,1955,351,110755000,283,174654050,0,0,634,285409050
958,cerete,cordoba,1956,365,100586615,378,231309379,0,0,743,331895994
959,cerete,cordoba,1957,483,1390151,440,2620922,0,0,923,4011073
960,cerete,cordoba,1958,665,2214905,507,3087443,7,119575,1179,5421923
961,cerete,cordoba,1959,853,3087297,551,4044187,7,105360,1411,7236844
962,cerete,cordoba,1960,731,2723936,550,4065058,5,74304,1286,6863298
963,chinu,cordoba,1959,273,283910,182,838596,3,37510,458,1160016
964,chinu,cordoba,1960,383,420235,225,1031397,2,29009,610,1480641
965,cienaga de oro,cordoba,1955,139,20732500,119,46766870,0,0,258,67499370
966,cienaga de oro,cordoba,1956,217,32447100,260,91669289,0,0,477,124116389
967,cienaga de oro,cordoba,1957,232,325964,272,1106730,0,0,504,1432694
968,cienaga de oro,cordoba,1958,269,549403,230,990384,4,54990,503,1594777
969,cienaga de oro,cordoba,1959,286,737725,218,952316,4,49200,508,1739241
970,cienaga de oro,cordoba,1960,310,778275,216,1032980,3,26310,529,1837565
971,lorica,cordoba,1952,1543,121393257,178,77226882,0,0,1721,198620139
972,lorica,cordoba,1953,1303,132741534,212,98604207,0,0,1515,231345741
973,lorica,cordoba,1954,1361,147127190,318,144172650,0,0,1679,291299840
974,lorica,cordoba,1955,1057,114295428,526,228471061,0,0,1583,342766489
975,lorica,cordoba,1956,794,89186121,679,277079495,0,0,1473,366265616
976,lorica,cordoba,1957,757,914409,661,2750596,0,0,1418,3665005
977,lorica,cordoba,1958,1030,1312055,688,3088715,59,246731,1777,4647501
978,lorica,cordoba,1959,959,1576184,545,3291305,43,243980,1547,5111469
979,lorica,cordoba,1960,976,1616699,464,3280089,41,222763,1481,5119551
980,montelibano,cordoba,1958,36,96590,74,519550,0,0,110,616140
981,montelibano,cordoba,1959,161,585685,127,1080196,0,0,288,1665881
982,montelibano,cordoba,1960,168,614850,176,1472934,1,11760,345,2099544
983,monteria,cordoba,1952,689,128304566,176,111701211,0,0,865,240005779
984,monteria,cordoba,1953,624,121370137,188,129807899,0,0,812,251178036
985,monteria,cordoba,1954,606,126217422,231,157603136,0,0,837,283820558
986,monteria,cordoba,1955,537,137567454,278,231690021,0,0,815,369257475
987,monteria,cordoba,1956,525,133680557,342,342986590,0,0,867,476667147
988,monteria,cordoba,1957,479,1409616,379,3657168,0,0,858,5066784
989,monteria,cordoba,1958,491,1634342,378,3738923,25,239960,894,5613225
990,monteria,cordoba,1959,553,2043762,435,5232197,22,182028,1010,7457987
991,monteria,cordoba,1960,603,2513366,506,6322512,24,252543,1133,9088421
992,sahagun,cordoba,1952,549,40737713,458,129671148,0,0,1007,170408861
993,sahagun,cordoba,1953,431,37887252,426,126115492,0,0,857,164002744
994,sahagun,cordoba,1954,541,49632050,430,151102482,0,0,971,200734532
995,sahagun,cordoba,1955,525,55734000,494,216180755,0,0,1019,271914755
996,sahagun,cordoba,1956,539,51497084,556,253293271,0,0,1095,304790355
997,sahagun,cordoba,1957,460,492475,578,2627846,0,0,1038,3120321
998,sahagun,cordoba,1958,546,611522,548,2768470,45,273145,1139,3653137
999,sahagun,cordoba,1959,540,665621,451,3021841,47,379865,1038,4067327
1000,sahagun,cordoba,1960,560,739428,535,3904364,45,326316,1140,4970108
1001,san andres,cordoba,1959,283,366693,156,882120,8,39985,447,1288798
1002,san andres,cordoba,1960,328,438988,197,997409,8,36032,533,1472429
1003,san bernardo del viento,cordoba,1959,513,827493,105,778374,11,4514,629,1610381
1004,san bernardo del viento,cordoba,1960,528,934941,122,950806,2,28259,652,1914006
1005,san marcos,cordoba,1958,175,285548,226,1318860,0,0,401,1604408
1006,san marcos,cordoba,1959,201,462945,247,1805869,1,24500,449,2293314
1007,san marcos,cordoba,1960,274,666668,362,2845052,2,43050,638,3554770
1008,tierralta,cordoba,1952,92,12791685,22,7387500,0,0,114,20179185
1009,tierralta,cordoba,1953,199,25730630,28,11136000,0,0,227,36866630
1010,tierralta,cordoba,1954,275,36163680,70,26487000,0,0,345,62650680
1011,tierralta,cordoba,1955,279,35345231,156,68851700,0,0,435,104196931
1012,tierralta,cordoba,1956,281,37419500,206,75410250,0,0,487,112829750
1013,tierralta,cordoba,1957,273,305500,233,909192,0,0,506,1214692
1014,tierralta,cordoba,1958,378,549841,254,1178411,1,30000,633,1758252
1015,tierralta,cordoba,1959,422,752298,321,1726284,1,25000,744,2503582
1016,tierralta,cordoba,1960,725,1411970,418,2179420,1,2985,1144,3594375
1017,anolaima,cundinamarca,1952,603,71029000,18,7537857,0,0,621,78566867
1018,anolaima,cundinamarca,1953,749,85495700,140,33617946,0,0,889,119113646
1019,anolaima,cundinamarca,1954,840,111014065,297,62552411,0,0,1137,173566476
1020,anolaima,cundinamarca,1955,802,97236500,392,93351508,0,0,1194,190588008
1021,anolaima,cundinamarca,1956,763,99599500,323,83633665,0,0,1086,183233165
1022,anolaima,cundinamarca,1957,736,1034133,294,838268,0,0,1030,1872401
1023,anolaima,cundinamarca,1958,766,1148868,155,304772,176,785374,1097,2239014
1024,anolaima,cundinamarca,1959,670,923211,151,382260,168,700819,989,2006290
1025,anolaima,cundinamarca,1960,695,970843,177,417152,161,638909,1033,2026904
1026,arbelaez,cundinamarca,1952,575,45631000,53,21007077,0,0,628,66638077
1027,arbelaez,cundinamarca,1953,628,54997074,86,29983022,0,0,714,84980096
1028,arbelaez,cundinamarca,1954,709,79254887,147,42553894,0,0,856,121808781
1029,arbelaez,cundinamarca,1955,714,74755553,216,47579955,0,0,930,122335508
1030,arbelaez,cundinamarca,1956,825,78154300,291,52137865,0,0,1116,139292165
1031,arbelaez,cundinamarca,1957,756,974150,282,562509,0,0,1038,1536659
1032,arbelaez,cundinamarca,1958,435,511195,105,248732,95,500501,635,1260428
1033,arbelaez,cundinamarca,1959,441,498720,101,252316,92,489062,634,1240098
1034,arbelaez,cundinamarca,1960,463,596020,102,261144,87,416675,652,1273839
1035,bogota,cundinamarca,1952,1184,360145555,736,466690568,0,0,1920,826836123
1036,bogota,cundinamarca,1953,1161,347341820,768,557767000,0,0,1929,905098820
1037,bogota,cundinamarca,1954,1426,614316074,1064,936232985,0,0,2490,1550549059
1038,bogota,cundinamarca,1955,1052,479537866,1736,1681231222,0,0,2788,2160769088
1039,bogota,cundinamarca,1956,843,345536448,1436,1688753972,0,0,2279,2034390420
1040,bogota,cundinamarca,1957,824,3692493,1466,16392476,0,0,2290,20084969
1041,bogota,cundinamarca,1958,1381,8841243,2070,22412059,1258,7833760,4709,39087062
1042,bogota,cundinamarca,1959,1822,11570567,2592,28431842,1375,10288864,5789,50291273
1043,bogota,cundinamarca,1960,1930,13048438,2844,31497684,1485,14736947,6259,59283069
1044,cabrera,cundinamarca,1958,416,503641,563,648451,37,177196,1016,1329288
1045,cabrera,cundinamarca,1959,349,465196,1002,1698137,43,288103,1394,2451436
1046,cabrera,cundinamarca,1960,359,511933,1009,1585675,42,287835,1410,2385443
1047,cachipay,cundinamarca,1956,206,23175500,54,19434664,0,0,260,42610164
1048,cachipay,cundinamarca,1957,246,314810,61,245318,0,0,307,560128
1049,cachipay,cundinamarca,1958,267,331927,35,110670,62,242428,364,685025
1050,cachipay,cundinamarca,1959,265,452040,44,154231,67,280914,376,887185
1051,cachipay,cundinamarca,1960,295,531817,60,230555,63,293910,418,1056282
1052,caqueza,cundinamarca,1953,685,54978285,49,7883023,0,0,734,62861308
1053,caqueza,cundinamarca,1954,743,84155200,74,10371719,0,0,817,94526919
1054,caqueza,cundinamarca,1955,748,84425756,133,21435783,0,0,881,105861539
1055,caqueza,cundinamarca,1956,666,73977727,137,21283370,0,0,803,95261097
1056,caqueza,cundinamarca,1957,655,721975,131,296797,0,0,786,1018772
1057,caqueza,cundinamarca,1958,1158,1423839,129,270601,78,300156,1365,1994596
1058,caqueza,cundinamarca,1959,1227,1515993,119,306835,77,289486,1423,2112314
1059,caqueza,cundinamarca,1960,1374,1795340,116,334904,76,269078,1566,2399322
1060,chapinero,cundinamarca,1956,156,139344731,580,739800435,0,0,736,879145166
1061,chapinero,cundinamarca,1957,227,2060240,789,9395131,0,0,1016,11455371
1062,chia,cundinamarca,1952,119,14464400,26,7077286,0,0,145,21541688
1063,chia,cundinamarca,1953,176,24428500,65,14340132,0,0,241,38768632
1064,chia,cundinamarca,1954,199,31792300,80,23894859,0,0,279,55687159
1065,chia,cundinamarca,1955,220,41507500,102,34416281,0,0,322,75923781
1066,chia,cundinamarca,1956,197,40963849,95,37513232,0,0,292,78477081
1067,chia,cundinamarca,1957,206,500689,105,431602,0,0,311,932291
1068,chia,cundinamarca,1958,248,670649,93,469798,51,149933,392,1290380
1069,chia,cundinamarca,1959,265,759863,98,612499,54,191428,417,1563790
1070,chia,cundinamarca,1960,287,911766,111,691718,54,179045,452,1782529
1071,choconta,cundinamarca,1952,1095,82057365,141,31353144,0,0,1236,113410509
1072,choconta,cundinamarca,1953,1562,136913792,131,27720290,0,0,1693,164634082
1073,choconta,cundinamarca,1954,1976,192273700,96,30625212,0,0,2072,222898912
1074,choconta,cundinamarca,1955,2012,202415500,145,47855133,0,0,2157,250270633
1075,choconta,cundinamarca,1956,1633,182409563,192,66161449,0,0,1825,248571012
1076,choconta,cundinamarca,1957,1510,1675708,234,686339,0,0,1744,2362047
1077,choconta,cundinamarca,1958,1250,1480784,173,565752,54,245410,1477,2291946
1078,choconta,cundinamarca,1959,1273,1524269,172,623487,55,242267,1500,2390023
1079,choconta,cundinamarca,1960,1317,1718862,177,713057,50,205240,1544,2637159
1080,el colegio,cundinamarca,1955,652,55175500,150,46545321,0,0,802,101720821
1081,el colegio,cundinamarca,1956,528,46108100,173,51715104,0,0,701,97823204
1082,el colegio,cundinamarca,1957,454,413478,167,409264,0,0,621,822742
1083,el colegio,cundinamarca,1958,454,431055,38,69604,119,366047,611,866706
1084,el colegio,cundinamarca,1959,465,530475,34,86332,111,317043,610,933850
1085,el colegio,cundinamarca,1960,475,559100,44,106967,86,247421,605,913488
1086,facatativa,cundinamarca,1952,1182,176340088,106,53997013,0,0,1288,230337101
1087,facatativa,cundinamarca,1953,956,139665953,160,69916153,0,0,1116,209582106
1088,facatativa,cundinamarca,1954,1097,176574675,181,79266631,0,0,1278,255841306
1089,facatativa,cundinamarca,1955,792,127065854,188,94782459,0,0,980,221848313
1090,facatativa,cundinamarca,1956,768,124889147,246,122731999,0,0,1014,247621146
1091,facatativa,cundinamarca,1957,711,1338905,294,1583124,0,0,1005,2922029
1092,facatativa,cundinamarca,1958,854,1795840,200,990944,216,1324084,1270,4110868
1093,facatativa,cundinamarca,1959,748,1785320,189,1056388,186,998690,1123,3840398
1094,facatativa,cundinamarca,1960,784,2035472,195,1110374,196,1000632,1175,4146478
1095,fomeque,cundinamarca,1952,459,32491758,112,17942899,0,0,571,50434657
1096,fomeque,cundinamarca,1953,472,39825200,268,42307503,0,0,740,82122703
1097,fomeque,cundinamarca,1954,548,56278500,320,51923902,0,0,868,108202402
1098,fomeque,cundinamarca,1955,560,65038550,310,53050858,0,0,870,118089408
1099,fomeque,cundinamarca,1956,417,56990471,244,49549245,0,0,661,106539716
1100,fomeque,cundinamarca,1957,373,556445,279,535817,0,0,652,1092262
1101,fomeque,cundinamarca,1958,395,601855,192,310227,96,352692,683,1264774
1102,fomeque,cundinamarca,1959,425,731915,214,379804,101,381013,740,1492732
1103,fomeque,cundinamarca,1960,470,887633,194,344873,98,347382,762,1579888
1104,fontibon,cundinamarca,1956,23,4647656,29,10543545,0,0,52,15191201
1105,funza,cundinamarca,1956,18,3488531,24,11525614,0,0,42,15014145
1106,fusagasuga,cundinamarca,1952,1133,102117830,101,32436841,0,0,1234,133654671
1107,fusagasuga,cundinamarca,1953,1010,101228112,148,44432042,0,0,1158,145660154
1108,fusagasuga,cundinamarca,1954,974,100267168,583,91344509,0,0,1557,191611677
1109,fusagasuga,cundinamarca,1955,776,83642717,676,117566377,0,0,1452,201209094
1110,fusagasuga,cundinamarca,1956,437,56700835,512,106432613,0,0,949,163133448
1111,fusagasuga,cundinamarca,1957,541,720550,552,1139309,0,0,1093,1859859
1112,fusagasuga,cundinamarca,1958,501,690829,196,571995,230,860899,927,2123723
1113,fusagasuga,cundinamarca,1959,594,825703,481,878806,506,1741814,1581,3446323
1114,fusagasuga,cundinamarca,1960,748,1275043,445,913286,511,1673685,1704,3862014
1115,gachala,cundinamarca,1954,501,48685567,87,16753013,0,0,588,65438580
1116,gachala,cundinamarca,1955,676,62801467,103,20053287,0,0,779,82854754
1117,gachala,cundinamarca,1956,616,59022597,80,18583288,0,0,696,77605885
1118,gachala,cundinamarca,1957,500,532048,83,196215,0,0,583,728263
1119,gachala,cundinamarca,1958,436,490430,95,187655,26,110247,557,788332
1120,gachala,cundinamarca,1959,599,702420,209,348067,28,109515,836,1160002
1121,gachala,cundinamarca,1960,649,1000845,224,419876,25,89717,898,1510440
