,Unnamed: 0,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
169,169,tocaima,cundinamarca,1959,310,361590.0,91,394152.06741573033,17,68820.77528089887,418,824562.8426966292
170,170,ubate,cundinamarca,1959,909,869590.6853932585,177,717769.415730337,132,241005.37078651684,1218,1828365.4719101123
171,171,une,cundinamarca,1959,381,360444.5056179775,51,51278.49438202247,58,156811.8202247191,490,568534.8202247191
172,172,utica,cundinamarca,1959,157,154206.23595505618,86,222156.0,10,99830.49438202247,253,476192.7303370786
173,173,vergara,cundinamarca,1959,528,538375.4831460674,57,93356.93258426966,42,177984.8426966292,627,809717.2584269663
174,174,villeta,cundinamarca,1959,387,302629.4157303371,98,212758.8202247191,102,363689.0224719101,587,879077.2584269663
175,175,viota,cundinamarca,1959,458,495694.7865168539,51,116698.31460674157,141,205090.48314606742,650,817483.584269663
176,176,zipaquira,cundinamarca,1959,358,468272.8314606742,115,596490.2696629213,72,124992.97752808989,545,1189756.0786516853
177,177,quibdo,choco,1959,378,48182.96629213483,18,9535.85393258427,0,0.0,396,57718.8202247191
178,178,el carmen,choco,1959,104,62374.71910112359,71,98815.65168539326,29,53885.22471910113,204,215075.59550561797
179,179,neiva,huila,1959,1313,2636763.033707865,1826,5837891.494382022,246,677517.8089887641,3385,9152172.337078651
180,180,acevedo,huila,1959,447,243155.39325842695,214,160561.1797752809,29,71632.65168539326,690,475349.2247191011
181,181,algeciras,huila,1959,319,278843.93258426967,208,308221.65168539324,28,59133.6404494382,555,646199.2247191011
182,182,baraya,huila,1959,203,230851.21348314607,571,854778.9101123596,26,56672.4606741573,800,1142302.5842696629
183,183,carnecerias,huila,1959,199,195404.49438202247,217,351216.37078651687,9,23202.70786516854,425,569823.5730337079
184,184,garzon,huila,1959,561,623370.7078651686,654,1314999.4719101123,108,365390.93258426967,1323,2303761.1123595503
185,185,gigante,huila,1959,446,417677.393258427,225,446924.4606741573,41,122133.53932584269,712,986735.3932584269
186,186,guadalupe,huila,1959,344,197667.9775280899,232,326607.4382022472,15,31810.247191011236,591,556085.6629213484
187,187,la plata,huila,1959,359,367343.25842696626,246,436747.3820224719,40,94481.22471910113,645,898571.8651685393
188,188,palermo,huila,1959,315,368917.3820224719,467,862027.213483146,35,76278.23595505618,817,1307222.831460674
189,189,pitalito,huila,1959,574,405355.44943820225,298,466145.15730337077,24,85041.6404494382,896,956542.2471910112
190,190,san agustin,huila,1959,210,129621.37078651685,147,183750.70786516854,9,26200.247191011236,366,339572.32584269665
191,191,timana,huila,1959,637,400108.75280898873,169,209800.8202247191,7,21517.988764044945,813,631427.5617977529
192,192,yaguara,huila,1959,325,451333.9550561798,239,626809.4831460674,28,80191.48314606742,592,1158334.9213483145
193,193,santa marta,magdalena,1959,551,1354076.3595505618,358,2167944.1011235956,57,168994.51685393258,966,3691014.9775280897
194,194,aguachica,magdalena,1959,212,280316.0561797753,190,646984.8539325843,131,318690.40449438203,533,1245991.3146067415
195,195,cienaga,magdalena,1959,374,563512.1797752809,180,515341.8202247191,10,32069.25842696629,564,1110923.2584269664
196,196,codazzi,magdalena,1959,188,701463.7415730337,137,1087172.1573033708,12,28431.067415730337,337,1817066.9662921347
197,197,chiriguana,magdalena,1959,117,140749.11235955055,125,284753.62921348313,0,0.0,242,425502.7415730337
198,198,el banco,magdalena,1959,116,203765.05617977527,384,1160911.8539325842,53,131940.4382022472,553,1496617.3483146068
199,199,fundacion,magdalena,1959,400,1121966.7640449437,393,2090022.404494382,48,140544.5393258427,841,3352533.7078651683
200,200,guamal,magdalena,1959,189,278545.9550561798,342,669571.5505617977,20,43340.25842696629,551,991457.7640449438
201,201,pivijay,magdalena,1959,170,311921.7303370786,254,1016910.7752808989,13,27384.134831460673,437,1356216.6404494382
202,202,plato,magdalena,1959,457,612237.2359550562,637,1743677.393258427,31,108756.06741573033,1125,2464670.6966292136
203,203,valledupar,magdalena,1959,717,1338803.2921348314,649,2604112.7191011235,52,173730.64044943822,1418,4116646.6516853934
204,204,pasto,nariño,1959,1760,1468991.9662921347,1225,1945779.5056179776,253,723981.1011235955,3238,4138752.5730337077
205,205,contadero,nariño,1959,580,448082.5617977528,194,137630.66292134832,24,84353.42696629213,798,670066.6516853933
206,206,ipiales,nariño,1959,828,1172383.4157303371,222,545384.8314606742,54,209743.51685393258,1104,1927511.7640449437
207,207,la cruz,nariño,1959,873,808833.6404494382,128,270868.44943820225,12,40963.31460674157,1013,1120665.404494382
208,208,la union,nariño,1959,1062,872838.6404494382,359,558333.6741573034,64,85186.61797752809,1485,1516358.9325842697
209,209,samaniego,nariño,1959,841,516991.01123595505,363,268186.0786516854,15,30143.865168539327,1219,815320.9550561798
210,210,sandona,nariño,1959,655,423007.75280898873,199,185093.8988764045,30,64741.34831460674,884,672843.0
211,211,tumaco,nariño,1959,985,303794.393258427,231,292446.03370786516,3,5291.393258426966,1219,601531.8202247191
212,212,tuquerres,nariño,1959,1026,847241.797752809,387,572766.1011235955,60,203632.68539325843,1473,1623640.5842696629
213,213,cucuta,norte de santander,1959,466,1170802.4157303371,375,1962972.808988764,71,387516.91011235956,912,3521292.1348314607
214,214,arboledas,norte de santander,1959,427,323684.393258427,75,86826.06741573033,52,73701.30337078651,554,484211.7640449438
215,215,cachira,norte de santander,1959,645,356237.86516853934,213,192289.48314606742,20,46611.13483146067,878,595138.4831460674
216,216,convencion,norte de santander,1959,329,256487.0224719101,104,278277.7752808989,56,229807.14606741574,489,764571.9438202247
217,217,chinacota,norte de santander,1959,240,219042.13483146066,142,362648.393258427,43,138554.39325842698,425,720244.9213483146
218,218,durania,norte de santander,1959,466,967624.7191011236,70,160531.3820224719,38,91950.70786516854,574,1220106.808988764
219,219,gramalote,norte de santander,1959,416,350258.25842696626,142,165206.19101123596,54,216709.88764044942,612,732174.3370786516
220,220,ocaña,norte de santander,1959,562,661908.3707865168,172,783698.6629213484,33,53485.247191011236,767,1499092.2808988765
221,221,pamplona,norte de santander,1959,1033,1134625.0786516853,433,807326.5617977527,63,138694.78651685393,1529,2080646.426966292
222,222,salazar,norte de santander,1959,344,344646.5393258427,120,184039.51685393258,31,135859.98876404495,495,664546.0449438202
223,223,sardinata,norte de santander,1959,572,505014.606741573,148,206256.60674157302,11,20658.43820224719,731,731929.6516853933
