,Unnamed: 0,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
74,74,ayapel,cordoba,1953,273,38928199.82142857,210,64090064.35714285,0,0.0,483,103018264.17857142
75,75,cerete,cordoba,1953,525,88205339.67857142,277,82001911.875,0,0.0,802,170207251.5535714
76,76,lorica,cordoba,1953,1303,120889611.32142857,212,89800259.94642857,0,0.0,1515,210689871.26785713
77,77,sahagun,cordoba,1953,431,34504461.64285714,426,114855180.2142857,0,0.0,857,149359641.85714284
78,78,tierralta,cordoba,1953,199,23433252.32142857,28,10141714.285714285,0,0.0,227,33574966.60714285
79,79,bogota,cundinamarca,1953,1161,316329157.5,768,507966374.99999994,0,0.0,1929,824286425.3571428
80,80,anolaima,cundinamarca,1953,749,77862155.35714285,140,30616343.678571425,0,0.0,889,108478499.03571428
81,81,arbelaez,cundinamarca,1953,628,50086620.96428571,86,27305966.464285713,0,0.0,714,77392587.42857142
82,82,caqueza,cundinamarca,1953,685,50069509.553571425,49,7179181.660714285,0,0.0,734,57248691.21428571
83,83,chia,cundinamarca,1953,176,22247383.928571425,65,13059763.07142857,0,0.0,241,35307147.0
84,84,choconta,cundinamarca,1953,1562,124689346.28571427,131,25245264.107142854,0,0.0,1693,149934610.39285713
85,85,facatativa,cundinamarca,1953,956,127195778.62499999,160,63673639.33928571,0,0.0,1116,190869417.9642857
86,86,fomeque,cundinamarca,1953,472,36269378.57142857,268,38530047.375,0,0.0,740,74790318.80357142
87,87,fusagasuga,cundinamarca,1953,1010,92189887.7142857,148,40464895.39285714,0,0.0,1158,132654783.10714285
88,88,gacheta,cundinamarca,1953,2056,148697848.5535714,141,27058585.499999996,0,0.0,2197,175756434.0535714
89,89,girardot,cundinamarca,1953,439,70630222.39285713,118,65567564.41071428,0,0.0,557,136197786.8035714
90,90,guasca,cundinamarca,1953,202,19911401.785714284,34,5434701.160714285,0,0.0,236,25346102.94642857
91,91,guatavita,cundinamarca,1953,391,39395868.91071428,70,13174508.517857142,0,0.0,461,52570377.428571425
92,92,la calera,cundinamarca,1953,305,30320075.571428567,88,28750897.553571425,0,0.0,393,59070973.12499999
93,93,la mesa,cundinamarca,1953,1309,102248067.64285713,149,56786187.69642857,0,0.0,1458,159034255.3392857
94,94,la palma,cundinamarca,1953,709,36516483.58928571,65,15680233.232142856,0,0.0,774,52196716.82142857
95,95,la peña,cundinamarca,1953,354,21112633.928571425,50,12391633.928571427,0,0.0,404,33504267.857142854
96,96,pacho,cundinamarca,1953,913,89497714.28571428,99,38621372.89285714,0,0.0,1012,128119087.17857142
97,97,san juan de rioseco,cundinamarca,1953,887,119658794.62499999,85,29818069.821428567,0,0.0,972,149476864.44642857
98,98,sasaima,cundinamarca,1953,284,21013366.07142857,118,23321154.32142857,0,0.0,402,44334520.39285714
99,99,soacha,cundinamarca,1953,574,75257239.28571428,106,23062431.32142857,0,0.0,680,98319670.60714285
100,100,sopo,cundinamarca,1953,123,15481459.82142857,40,15310296.535714284,0,0.0,163,30791756.357142854
101,101,ubate,cundinamarca,1953,847,77769181.44642857,196,62607196.553571425,0,0.0,1043,140376378.0
102,102,une,cundinamarca,1953,740,58667974.767857134,165,24544419.374999996,0,0.0,905,83212394.14285713
103,103,vergara,cundinamarca,1953,647,63200839.28571428,70,5114571.428571428,0,0.0,717,68315410.7142857
104,104,villeta,cundinamarca,1953,340,38666094.428571425,51,17878073.678571425,0,0.0,391,56544168.10714285
105,105,zipaquira,cundinamarca,1953,372,47969932.44642857,104,36232001.94642857,0,0.0,476,84201934.39285713
106,106,quibdo,choco,1953,147,3905532.6428571427,15,2640653.4107142854,0,0.0,162,6546186.053571428
107,107,neiva,huila,1953,1147,181115345.57142857,389,132201406.76785713,0,0.0,1536,313316752.3392857
108,108,acevedo,huila,1953,522,26734746.428571425,69,10226274.107142856,0,0.0,591,36961020.53571428
109,109,baraya,huila,1953,173,24745928.57142857,88,18593017.178571425,0,0.0,261,43338945.74999999
110,110,garzon,huila,1953,888,81046866.75,382,92984308.3392857,0,0.0,1270,174031175.0892857
111,111,la plata,huila,1953,380,23231726.732142854,207,37202151.26785714,0,0.0,587,60433932.642857134
112,112,palermo,huila,1953,392,40195690.98214285,85,17839129.714285713,0,0.0,477,58034820.69642857
113,113,pitalito,huila,1953,900,68354933.89285713,155,29161432.982142854,0,0.0,1055,97516366.87499999
114,114,san agustin,huila,1953,293,26110633.928571425,51,14572840.178571427,0,0.0,344,40683474.10714285
115,115,yaguara,huila,1953,311,64124303.57142857,79,34090269.69642857,0,0.0,390,98214573.26785713
116,116,carnecerias,huila,1953,138,8255624.999999999,94,13350918.428571427,0,0.0,232,21606543.428571425
117,117,santa marta,magdalena,1953,456,81864472.3392857,189,69800550.75,0,0.0,645,151665023.0892857
118,118,chiriguana,magdalena,1953,287,29607484.446428567,260,49630590.803571425,0,0.0,547,79238166.32142857
119,119,el banco,magdalena,1953,212,35766484.875,407,112646076.05357142,0,0.0,619,148412560.9285714
120,120,fundacion,magdalena,1953,354,77362322.57142857,402,187934954.4642857,0,0.0,756,265297304.35714284
121,121,plato,magdalena,1953,277,45543498.16071428,584,153647278.3392857,0,0.0,861,199190776.49999997
122,122,riohacha,magdalena,1953,200,24756772.44642857,95,20826041.25,0,0.0,295,45582813.69642857
123,123,san juan del cesar,magdalena,1953,877,127555151.03571427,372,95068058.14285713,0,0.0,1249,222623209.1785714
124,124,valledupar,magdalena,1953,1201,222921661.1785714,660,229152423.16071427,0,0.0,1861,452074084.3392857
125,125,villanueva,magdalena,1953,638,121463272.07142857,190,56839374.32142857,0,0.0,828,178302646.39285713
126,126,pasto,nariño,1953,1589,126660937.98214285,1091,217338664.76785713,0,0.0,2680,343999602.74999994
127,127,ipiales,nariño,1953,763,81987120.9642857,249,48598139.51785714,0,0.0,1012,130585260.48214285
128,128,la cruz,nariño,1953,993,110039785.7142857,131,26841117.857142854,0,0.0,1124,136880903.57142857
129,129,la union,nariño,1953,891,77155891.875,324,47308255.71428571,0,0.0,1215,124464147.5892857
130,130,samaniego,nariño,1953,395,24337928.57142857,112,11742178.982142856,0,0.0,507,35998143.26785714
131,131,sandona,nariño,1953,463,34547545.71428571,116,14998728.428571427,0,0.0,579,49546274.14285714
132,132,tuquerres,nariño,1953,366,23422698.053571425,313,41801128.178571425,0,0.0,679,65223826.23214285
133,133,mocoa,putumayo,1953,156,8885040.589285713,334,42890364.32142857,0,0.0,490,51775404.91071428
134,134,cucuta,norte de santander,1953,970,229496383.5535714,319,173877778.01785713,0,0.0,1289,403374216.2142857
135,135,cachira,norte de santander,1953,381,24097499.999999996,160,23991857.14285714,0,0.0,541,48089357.14285714
136,136,chinacota,norte de santander,1953,337,33017430.053571425,114,24688957.01785714,0,0.0,451,57706387.07142857
137,137,ocaña,norte de santander,1953,1105,145915591.82142857,562,258256813.5535714,0,0.0,1667,404172405.37499994
138,138,pamplona,norte de santander,1953,842,76452551.78571428,350,80540179.01785713,0,0.0,1192,156992730.8035714
139,139,salazar,norte de santander,1953,847,70607266.01785713,209,24113646.053571425,0,0.0,1056,94720912.07142857
140,140,sardinata,norte de santander,1953,479,53993062.49999999,89,11988415.178571427,0,0.0,568,65981477.678571425
141,141,toledo,norte de santander,1953,666,52139758.928571425,214,21625493.57142857,0,0.0,880,73765252.5
142,142,bucaramanga,santander,1953,1359,122303089.07142857,436,133604747.35714285,0,0.0,1795,255907836.4285714
143,143,charala,santander,1953,868,67976748.85714285,405,68368744.875,0,0.0,1273,136345493.73214284
144,144,malaga,santander,1953,1496,94749227.99999999,29,8141785.714285714,0,0.0,1525,102891013.7142857
145,145,matanza,santander,1953,499,27311342.410714284,107,13579731.749999998,0,0.0,606,40891074.16071428
146,146,puente nacional,santander,1953,485,30212618.571428567,499,55997621.142857134,0,0.0,984,86210239.7142857
147,147,rionegro,santander,1953,240,32893178.571428567,91,12942798.214285713,0,0.0,331,45835976.78571428
148,148,san andres,santander,1953,754,49204344.64285714,278,35629465.178571425,0,0.0,1032,84833809.82142857
149,149,san gil,santander,1953,1046,90414560.41071428,242,51464691.96428571,0,0.0,1288,141879252.375
150,150,san vicente,santander,1953,344,34753258.76785714,189,55840733.303571425,0,0.0,533,90593992.07142857
151,151,socorro,santander,1953,996,109030744.3392857,329,105604896.74999999,0,0.0,1325,214635641.0892857
152,152,surata,santander,1953,215,12130258.928571427,91,11546263.392857142,0,0.0,306,23676522.32142857
153,153,velez,santander,1953,573,43121657.51785714,233,41141216.41071428,0,0.0,806,84262873.92857142
154,154,ibague,tolima,1953,1324,223824075.2142857,664,269797958.7321428,0,0.0,1988,493622033.94642854
155,155,armero,tolima,1953,441,103186966.7142857,205,102969783.2142857,0,0.0,646,206156749.9285714
156,156,chaparral,tolima,1953,181,19204044.535714284,55,14731427.410714284,0,0.0,236,33935471.94642857
157,157,espinal,tolima,1953,859,80459880.42857142,178,73045818.26785713,0,0.0,1037,153505698.69642857
158,158,el guamo,tolima,1953,771,58512618.74999999,135,57451670.303571425,0,0.0,906,115964289.05357142
159,159,fresno,tolima,1953,979,79370054.14285713,198,38170504.66071428,0,0.0,1177,117540558.80357142
160,160,herveo,tolima,1953,180,12084267.857142856,42,7417540.178571428,0,0.0,222,19501808.035714284
161,161,honda,tolima,1953,465,66009969.37499999,210,81402463.3392857,0,0.0,675,147412432.7142857
162,162,icononzo,tolima,1953,578,53865067.98214285,110,23298647.839285713,0,0.0,688,77163715.82142857
163,163,libano,tolima,1953,766,93276164.03571428,349,74700083.41071428,0,0.0,1115,167976247.44642857
164,164,ortega,tolima,1953,547,57087611.35714285,133,28369121.571428567,0,0.0,680,85456732.92857142
165,165,purificacion,tolima,1953,869,88838100.32142857,311,92533214.24999999,0,0.0,1180,181371314.57142857
166,166,san antonio,tolima,1953,273,32689500.964285713,41,10160261.892857142,0,0.0,314,42849753.74999999
167,167,san luis,tolima,1953,542,39898144.23214285,75,17465262.375,0,0.0,617,57363406.60714285
168,168,santa isabel,tolima,1953,170,25259626.07142857,79,19848623.51785714,0,0.0,249,45108249.58928571
169,169,san miguel de perdomo,tolima,1953,300,36915172.44642857,126,49538455.66071428,0,0.0,426,86453628.10714285
170,170,villahermosa,tolima,1953,452,30510544.178571425,130,16389735.214285713,0,0.0,582,46900279.39285714
171,171,melgar,tolima,1953,333,68224382.0892857,99,39648251.51785714,0,0.0,432,107872633.60714285
172,172,dolores,tolima,1953,127,17711446.660714284,72,15169572.964285713,0,0.0,199,32881019.624999996
173,173,rovira,tolima,1953,487,76293930.85714285,135,39626059.23214285,0,0.0,622,115919990.0892857
174,174,cali,valle del cauca,1953,1202,137140317.8035714,664,260053727.51785713,0,0.0,1866,397194045.32142854
175,175,buga,valle del cauca,1953,829,71366558.57142857,414,137074876.60714284,0,0.0,1243,208441435.1785714
176,176,caicedonia,valle del cauca,1953,337,82422010.7142857,193,52550718.74999999,0,0.0,530,134972729.4642857
177,177,cartago,valle del cauca,1953,939,194909918.4642857,248,116683179.5892857,0,0.0,1187,311593098.0535714
178,178,cerrito,valle del cauca,1953,165,24118249.714285713,81,27006936.160714284,0,0.0,246,51125185.87499999
179,179,el aguila,valle del cauca,1953,188,34888280.35714285,71,14145441.964285713,0,0.0,259,49033722.32142857
180,180,el cairo,valle del cauca,1953,370,62365714.28571428,215,28885685.999999996,0,0.0,585,91251400.28571428
181,181,palmira,valle del cauca,1953,830,92966507.51785713,319,108103141.76785713,0,0.0,1149,201069649.28571427
182,182,roldanillo,valle del cauca,1953,1053,99281652.64285713,587,99703688.57142857,0,0.0,1640,198985341.2142857
183,183,sevilla,valle del cauca,1953,344,77909239.28571428,362,98827344.64285713,0,0.0,706,176681941.07142857
184,184,tulua,valle del cauca,1953,1184,147533357.35714284,354,114022546.01785713,0,0.0,1538,261555903.37499997
185,185,trujillo,valle del cauca,1953,438,56756060.35714285,194,40365961.76785714,0,0.0,632,97122022.12499999
186,186,arauca,arauca,1953,127,17431768.125,81,22091904.053571425,0,0.0,208,39523672.178571425
187,187,florencia,caqueta,1953,1004,75541389.42857142,407,93743879.57142857,0,0.0,1411,169285269.0
188,188,san andres,san andres y providencia,1953,94,3518453.571428571,13,1107428.5714285714,0,0.0,107,4625882.142857143
189,189,villavicencio,meta,1953,977,206770013.0892857,2463,237095417.24999997,0,0.0,3440,443865430.3392857
