,index,Departamento,Municipio,codmpio,1951_educ,1964_educ,1964_educ_r,cambio_educ,municipio,depto,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor,index_y,gandina,gcaribe,gpacifica,gorinoquia,gamazonia,areaoficialhm2,altura,discapital,dismdo,disbogota,distancia_mercado,tratamiento,1918,1938,1951,1964,1973,numero_prestamos,CP - Promedio,MP - Promedio,LP - Promedio,T - Promedio
253,0.0,0,0,15764.0,0.0,0.0,0.0,0.0,Soracá,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296,1,0,0,0,0,5700,2799,6.747591972351074,153.75221252441406,153.75221252441406,6.747591972351074,0,8762.0,7384.0,9605.0,85038.0,19931.0,0.0,0.0,0.0,0.0,0.0
254,245.0,Boyaca,Susacón ,15774.0,20144.0,119010.71,39158.36264869818,1.9439218947924037,Susacón,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297,1,0,0,0,0,19300,2484,108.84874725341797,111.47039794921875,262.2772521972656,55.54979705810547,0,204.0,1352.0,397.0,1763.0,0.0,0.0,0.0,0.0,0.0,0.0
255,246.0,Boyaca,Sutamarchan ,15776.0,16782.06,107646.84,35419.28284190884,2.1105444052702014,Sutamarchán,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,1,0,0,0,0,10300,2093,30.255247116088867,149.14794921875,149.14794921875,20.322647094726562,0,2100.0,2605.0,2768.0,3715.0,0.0,0.0,0.0,0.0,0.0,0.0
256,247.0,Boyaca,Sutatenza,15778.0,25145.46,149961.75,49342.25323026317,1.962272840912959,Sutatenza,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299,1,0,0,0,0,4100,1950,55.20806121826172,105.71546936035156,108.91642761230469,52.97404861450195,0,3038.0,4215.0,3832.0,5270.0,0.0,0.0,0.0,0.0,0.0,0.0
257,248.0,Boyaca,Tasco,15790.0,26964.59,185995.55,61198.53581197922,2.269588961374129,Tasco,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,1,0,0,0,0,21000,2525,78.97626495361328,144.2333221435547,228.83404541015625,28.814231872558594,0,683.0,780.0,997.0,2205.0,0.0,0.0,0.0,0.0,0.0,0.0
258,249.0,Boyaca,Tensa,15798.0,22755.26,133349.84,43876.39897170496,1.928187108022715,Tenza,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,1,0,0,0,0,4900,1600,51.307701110839844,109.67484283447266,111.1700439453125,50.32891845703125,0,279.0,750.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,250.0,Boyaca,Tibaná,15804.0,40601.16,250294.39,82354.92833001916,2.028388556632844,Tibaná,Boyacá,1302.0,121.55,83.0,10.83,69.0,15.34,1454.0,147.72,302,1,0,0,0,0,13300,2085,23.811342239379883,134.00515747070312,134.00515747070312,23.811342239379883,1,807.0,965.0,1200.0,2230.0,0.0,1.0,121.55,10.83,15.34,147.72
260,251.0,Boyaca,Tibasosa,15806.0,17670.9,129217.53,42516.735681259575,2.4060311405338477,Tibasosa,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,1,0,0,0,0,9500,2500,48.612857818603516,156.98155212402344,199.10653686523438,12.903488159179688,0,554.0,1444.0,1899.0,4179.0,0.0,0.0,0.0,0.0,0.0,0.0
261,252.0,Boyaca,Tinjacá,15808.0,10076.6,74505.66,24514.765550601336,2.432840993053345,Tinjacá,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,1,0,0,0,0,9000,2113,34.327392578125,142.03941345214844,142.03941345214844,14.681280136108398,0,537.0,1028.0,1263.0,2293.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0.0,0,0,15810.0,0.0,0.0,0.0,0.0,Tipacoque,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,1,0,0,0,0,7300,1850,126.18609619140625,92.96951293945312,280.2190246582031,51.57722473144531,0,1772.0,2923.0,0.0,4018.0,4664.0,0.0,0.0,0.0,0.0,0.0
263,253.0,Boyaca,Toca,15814.0,21438.11,164590.15,54155.46871456888,2.5261307416824,Toca,Boyacá,1167.0,169.34,157.0,106.23,278.0,93.76,1602.0,369.32,306,1,0,0,0,0,16800,2700,24.233036041259766,171.33494567871094,173.90890502929688,24.233036041259766,1,981.0,1562.0,1646.0,1697.0,0.0,2.0,84.67,53.115,46.88,184.66
264,254.0,Boyaca,Togui,15816.0,17974.86,117440.43,38641.68987445796,2.149763050975527,Togüí,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,1,0,0,0,0,11300,1650,44.408668518066406,143.34828186035156,184.94580078125,44.408668518066406,0,318.0,1512.0,1335.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0
265,255.0,Boyaca,Tópaga,15820.0,12347.06,73389.94,24147.657679600434,1.9557415028031317,Tópaga,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,1,0,0,0,0,3300,2900,65.31194305419922,155.1478271484375,213.4944610595703,13.194695472717285,0,177.0,576.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,256.0,Boyaca,Tota,15822.0,22773.68,123411.62,40606.404003667674,1.783040949186415,Tota,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,1,0,0,0,0,21600,2875,39.99962615966797,162.3676300048828,175.18106079101562,26.720029830932617,0,615.0,672.0,885.0,1377.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0,0,15832.0,0.0,0.0,0.0,0.0,Tununguá,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,1,0,0,0,0,5400,1250,64.71135711669922,149.5668487548828,149.5668487548828,18.7608642578125,0,1518.0,2352.0,0.0,7652.0,28242.0,0.0,0.0,0.0,0.0,0.0
268,258.0,Boyaca,Turmequé,15835.0,26361.28,212525.02,69927.58723212249,2.6526628157708005,Turmequé,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,1,0,0,0,0,8000,2450,31.590505599975586,122.59208679199219,122.59208679199219,31.590505599975586,0,2022.0,5749.0,9001.0,31759.0,36039.0,0.0,0.0,0.0,0.0,0.0
269,259.0,Boyaca,Tuta,15837.0,21088.1,158123.08,52027.594069215396,2.4671541802825003,Tuta,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312,1,0,0,0,0,16500,2600,25.681121826171875,164.62478637695312,178.79103088378906,25.681121826171875,0,3541.0,3882.0,4000.0,5369.0,0.0,0.0,0.0,0.0,0.0,0.0
270,260.0,Boyaca,Tutasa,15839.0,6921.91,57273.9,18844.960646863416,2.722508765191026,Tutazá,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,1,0,0,0,0,12700,2800,84.35543823242188,121.3228759765625,238.01182556152344,30.999515533447266,0,789.0,1857.0,2176.0,3231.0,0.0,0.0,0.0,0.0,0.0,0.0
271,261.0,Boyaca,Umbita,15842.0,29188.99,204115.76,67160.66942542097,2.3008904873180254,Umbita,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,1,0,0,0,0,13000,2500,35.10697937011719,121.22867584228516,121.22867584228516,35.10697937011719,0,1143.0,2330.0,2152.0,2948.0,0.0,0.0,0.0,0.0,0.0,0.0
272,262.0,Boyaca,Ventaquemada,15861.0,33964.79,223269.04,73462.71639373212,2.1629080113179593,Ventaquemada,Boyacá,5868.0,21876.46,704.0,6873.830000000001,297.0,87.84,6869.0,28838.140000000003,315,1,0,0,0,0,15100,2642,25.119115829467773,129.54010009765625,129.54010009765625,25.119115829467773,1,1587.0,2165.0,2010.0,2914.0,0.0,8.0,2734.5575,859.2287500000001,10.98,3604.7675000000004
273,263.0,Boyaca,Viracachá,15879.0,16786.67,96427.6,31727.790970607675,1.890058657887936,Viracachá,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,1,0,0,0,0,6400,2500,15.431137084960938,150.8402099609375,151.62254333496094,15.431137084960938,0,304.0,780.0,944.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0
274,264.0,Boyaca,Zetaquira,15897.0,22188.79,147606.33,48567.244068902844,2.1888189517726224,Zetaquira,Boyacá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,1,0,0,0,0,25500,1661,36.15314483642578,139.3238525390625,151.23805236816406,36.15314483642578,0,814.0,1426.0,1715.0,2840.0,0.0,0.0,0.0,0.0,0.0,0.0
275,268.0,Caldas,Aranzazu,17050.0,55048.29,396454.41,130446.28975371772,2.3696701524010595,Aranzazu,Caldas,4305.0,10403.25,1700.0,7174.120000000001,243.0,31.83,6248.0,17609.190000000002,321,1,0,0,0,0,15700,1908,20.131805419921875,63.24617385864258,175.61013793945312,20.131805419921875,1,1424.0,2889.0,3359.0,5353.0,0.0,8.0,1300.40625,896.7650000000001,3.97875,2201.1487500000003
276,271.0,Caldas,Belalcazar,17088.0,57705.6,273001.47,89826.2901371456,1.5566303814039815,Belalcázar,Caldas,2877.0,32371.15,696.0,5479.46,45.0,20.35,3618.0,37870.990000000005,322,1,0,0,0,0,12100,1600,33.644775390625,28.81282615661621,192.35520935058594,6.783575534820557,1,1796.0,3756.0,0.0,8459.0,7350.0,9.0,3596.7944444444447,608.8288888888889,2.261111111111111,4207.887777777778
277,274.0,Caldas,Chinchina,17174.0,61141.23,543523.55,178836.78098389495,2.924978463532627,Chinchiná,Caldas,1767.0,2961.2899999999995,618.0,2739.6,232.0,54.68,2617.0,5755.57,323,1,0,0,0,0,11400,1378,18.991167068481445,26.708059310913086,175.8978729248047,11.770743370056152,1,1550.0,2757.0,2985.0,4968.0,0.0,7.0,423.0414285714285,391.37142857142857,7.811428571428571,822.2242857142857
278,276.0,Caldas,Filadelfia,17272.0,48333.62,351701.43,115721.11568787158,2.3942157795727192,Filadelfia,Caldas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,1,0,0,0,0,21500,1575,20.911788940429688,60.55416488647461,183.625732421875,20.911788940429688,0,1043.0,2859.0,3151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0,0,17388.0,0.0,0.0,0.0,0.0,La Merced,Caldas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,1,0,0,0,0,10000,1800,30.84332847595215,71.51726531982422,187.2840576171875,30.84332847595215,0,2704.0,6069.0,0.0,10180.0,10075.0,0.0,0.0,0.0,0.0,0.0
280,283.0,Caldas,Marmato,17442.0,15842.56,83472.79,27465.24058312589,1.7336365198002022,Marmato,Caldas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,1,0,0,0,0,4100,1050,43.439727783203125,82.10249328613281,198.84202575683594,39.87969970703125,0,451.0,836.0,1364.0,1126.0,0.0,0.0,0.0,0.0,0.0,0.0
281,284.0,Caldas,Marquetalia,17444.0,35042.45,232979.99,76657.93220047232,2.1875734202509336,Marquetalia,Caldas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,1,0,0,0,0,9400,1275,57.39666748046875,95.56673431396484,139.83775329589844,31.194007873535156,0,379.0,822.0,0.0,4316.0,2989.0,0.0,0.0,0.0,0.0,0.0
282,285.0,Caldas,Marsella,17446.0,59533.94,428376.56,140949.70685144063,2.367552136670958,Marulanda,Caldas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,1,0,0,0,0,37400,2825,29.099828720092773,69.07805633544922,152.26126098632812,29.099828720092773,0,335.0,1525.0,1519.0,2790.0,0.0,0.0,0.0,0.0,0.0,0.0
283,286.0,Caldas,Marulanda,17446.0,19618.98,133701.09,43991.97155236056,2.2423169579845927,Marulanda,Caldas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,1,0,0,0,0,37400,2825,29.099828720092773,69.07805633544922,152.26126098632812,29.099828720092773,0,335.0,1525.0,1519.0,2790.0,0.0,0.0,0.0,0.0,0.0,0.0
284,289.0,Caldas,Neira,17486.0,76684.43,406186.02,133648.30336691017,1.7428349322921248,Neira,Caldas,800.0,944.24,359.0,1197.75,85.0,29.07,1244.0,2171.07,331,1,0,0,0,0,39300,1965,7.1831817626953125,49.70606231689453,172.87152099609375,7.1831817626953125,1,986.0,1843.0,1989.0,2421.0,0.0,6.0,157.37333333333333,199.625,4.845,361.845
285,0.0,0,0,17495.0,0.0,0.0,0.0,0.0,Norcasia,Caldas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,1,0,0,0,0,22600,727,92.24082946777344,112.45709991455078,155.8477325439453,17.561616897583008,0,2182.0,3639.0,0.0,5749.0,5979.0,0.0,0.0,0.0,0.0,0.0
286,290.0,Caldas,Pacora,17513.0,74036.33,500237.53,164594.28407938272,2.2231556329086373,Pácora,Caldas,2736.0,5517.86,1093.0,3579.3299999999995,128.0,19.55,3957.0,9116.73,333,1,0,0,0,0,28300,1814,40.970943450927734,82.77410888671875,189.24740600585938,40.970943450927734,1,685.0,0.0,0.0,0.0,0.0,7.0,788.2657142857142,511.33285714285705,2.792857142857143,1302.3899999999999
287,291.0,Caldas,Palestina,17524.0,35834.58,257939.18,84870.31084637539,2.3683913930727076,Palestina,Caldas,543.0,4573.910000000001,142.0,2403.78,52.0,35.54,737.0,7013.2300000000005,334,1,0,0,0,0,11900,1600,16.29263687133789,33.429264068603516,179.7738037109375,14.14849853515625,0,691.0,990.0,491.0,409.0,0.0,6.0,762.3183333333335,400.63000000000005,5.923333333333333,1168.8716666666667
288,299.0,Caldas,Risaralda,17616.0,58055.61,361247.08,118861.94246234883,2.0473808209464828,Risaralda,Caldas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,1,0,0,0,0,10100,1700,26.98133659362793,37.82996368408203,192.16567993164062,14.06493854522705,0,604.0,1368.0,0.0,4188.0,3743.0,0.0,0.0,0.0,0.0,0.0
289,302.0,Caldas,Samana,17662.0,69117.77,631851.8,207899.62453490708,3.007904111126662,Samaná,Caldas,735.0,30.37,247.0,14.43,23.0,4.09,1005.0,48.89,339,1,0,0,0,0,79600,1250,77.23380279541016,110.71625518798828,154.07896423339844,23.712621688842773,1,2737.0,2608.0,0.0,4534.0,4125.0,2.0,15.185,7.215,2.045,24.445
290,0.0,0,0,17665.0,0.0,0.0,0.0,0.0,San José,Caldas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,1,0,0,0,0,6100,1750,29.881473541259766,36.94092559814453,194.13539123535156,13.17089557647705,0,2264.0,4477.0,0.0,9420.0,8920.0,0.0,0.0,0.0,0.0,0.0
291,305.0,Caldas,Supia ,17777.0,41803.17,348684.84,114728.56026842711,2.744494263674911,Supía,Caldas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,1,0,0,0,0,12400,1184,40.80698013305664,77.81233978271484,199.8684539794922,40.80698013305664,0,495.0,1235.0,1306.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0
292,306.0,Caldas,Victoria,17867.0,27687.64,168474.53,55433.55503726497,2.002104731109801,Victoria,Caldas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,1,0,0,0,0,57700,675,87.0814437866211,125.37285614013672,137.61219787597656,13.17171573638916,0,1542.0,3056.0,0.0,4164.0,4694.0,0.0,0.0,0.0,0.0,0.0
293,307.0,Caldas,Villamaria,17873.0,53993.65,352879.14,116108.62026855175,2.1504125071846736,Villamaría,Caldas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343,1,0,0,0,0,48000,1944,16.13167381286621,34.119232177734375,157.68719482421875,16.13167381286621,0,2377.0,1053.0,1371.0,2911.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0,0,17877.0,0.0,0.0,0.0,0.0,Viterbo,Caldas,378.0,48.040000000000006,75.0,16.0,81.0,18.85,534.0,82.9,344,1,0,0,0,0,12200,1000,40.26723861694336,33.891082763671875,200.0232391357422,11.435737609863281,1,959.0,2451.0,0.0,4502.0,5303.0,3.0,16.013333333333335,5.333333333333333,6.283333333333334,27.633333333333336
295,0.0,0,0,18029.0,0.0,0.0,0.0,0.0,Albania,Caquetá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346,0,0,0,0,1,41700,270,60.124176025390625,211.96482849121094,401.2564392089844,149.54635620117188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,0,0,18094.0,0.0,0.0,0.0,0.0,Belén de Los Andaquies,Caquetá,757.0,139.53,352.0,172.24,72.0,39.85,1181.0,351.63,347,0,0,0,0,1,109500,313,35.65323257446289,184.7967987060547,375.0403747558594,141.77621459960938,1,0.0,0.0,0.0,0.0,0.0,1.0,139.53,172.24,39.85,351.63
297,0.0,0,0,18150.0,0.0,0.0,0.0,0.0,Cartagena del Chairá,Caquetá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,0,0,0,0,1,1316100,242,204.3280029296875,294.8395080566406,417.1875,294.8395080566406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0,0,18205.0,0.0,0.0,0.0,0.0,Curillo,Caquetá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349,0,0,0,0,1,45900,232,77.22282409667969,227.85772705078125,418.0257263183594,136.50547790527344,0,3284.0,6666.0,0.0,11480.0,15803.0,0.0,0.0,0.0,0.0,0.0
299,0.0,0,0,18247.0,0.0,0.0,0.0,0.0,El Doncello,Caquetá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,0,0,0,0,1,102700,373,51.0240592956543,133.25306701660156,306.3642272949219,133.25306701660156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0,0,0,18256.0,0.0,0.0,0.0,0.0,El Paujil,Caquetá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351,0,0,0,0,1,133600,346,36.944175720214844,141.46893310546875,318.90802001953125,141.46893310546875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0.0,0,0,18410.0,0.0,0.0,0.0,0.0,La Montañita,Caquetá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352,0,0,0,0,1,200100,237,39.971473693847656,169.4707794189453,345.5023193359375,169.4707794189453,0,448.0,686.0,0.0,934.0,930.0,0.0,0.0,0.0,0.0,0.0
302,0.0,0,0,18460.0,0.0,0.0,0.0,0.0,Milán,Caquetá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,0,0,0,0,1,136600,207,65.9507827758789,209.39759826660156,385.1419372558594,203.6056671142578,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0,0,18479.0,0.0,0.0,0.0,0.0,Morelia,Caquetá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354,0,0,0,0,1,44000,258,29.285274505615234,182.89308166503906,370.47943115234375,153.0160675048828,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,0,0,18592.0,0.0,0.0,0.0,0.0,Puerto Rico,Caquetá,406.0,0.0,187.0,0.0,36.0,0.0,629.0,0.0,355,0,0,0,0,1,279100,250,64.78382873535156,125.06120300292969,293.4859924316406,125.06120300292969,1,741.0,1984.0,3233.0,3279.0,0.0,1.0,0.0,0.0,0.0,0.0
305,0.0,0,0,18610.0,0.0,0.0,0.0,0.0,San José del Fragua,Caquetá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356,0,0,0,0,1,122700,365,71.0593032836914,213.36570739746094,406.1505126953125,125.67382049560547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0,0,18753.0,0.0,0.0,0.0,0.0,San Vicente del Caguán,Caquetá,912.0,132.51,1004.0,162.02999999999997,144.0,27.91,2060.0,322.45,357,0,0,0,0,1,1787300,250,166.97897338867188,216.36924743652344,328.13677978515625,216.36924743652344,1,173.0,138.0,0.0,739.0,0.0,4.0,33.1275,40.50749999999999,6.9775,80.6125
307,0.0,0,0,18756.0,0.0,0.0,0.0,0.0,Solano,Caquetá,325.0,0.0,247.0,0.0,1.0,0.0,573.0,0.0,358,0,0,0,0,1,4165300,200,313.2702331542969,379.41778564453125,462.4635009765625,379.41778564453125,1,412.0,677.0,0.0,1422.0,1492.0,1.0,0.0,0.0,0.0,0.0
308,0.0,0,0,18785.0,0.0,0.0,0.0,0.0,Solita,Caquetá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,0,0,0,0,1,74700,200,81.96133422851562,235.5204620361328,419.2166748046875,169.99017333984375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0,0,18860.0,0.0,0.0,0.0,0.0,Valparaíso,Caquetá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,0,0,0,0,1,108000,225,59.24639129638672,212.56809997558594,396.49560546875,175.77566528320312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,308.0,Cauca,Almaguer,19022.0,41563.69,248517.49,81770.2709106115,1.9673486860914298,Almaguer,Cauca,315.0,20.18,161.0,18.3,0.0,0.0,476.0,38.48,362,0,0,1,0,0,22400,2200,66.69786834716797,165.9493408203125,401.8849182128906,66.69786834716797,1,134.0,565.0,0.0,3112.0,0.0,1.0,20.18,18.3,0.0,38.48
311,0.0,0,0,19050.0,0.0,0.0,0.0,0.0,Argelia,Cauca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363,0,0,1,0,0,67400,1750,73.85742950439453,139.1133575439453,409.3495178222656,73.85742950439453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0,0,19075.0,0.0,0.0,0.0,0.0,Balboa,Cauca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364,0,0,1,0,0,32900,1500,83.16082763671875,165.04339599609375,425.0810546875,83.16082763671875,0,194.0,740.0,0.0,1290.0,1335.0,0.0,0.0,0.0,0.0,0.0
313,310.0,Cauca,Buenos Aires,19110.0,55237.11,378602.81,124572.53749512268,2.255232713933127,Buenos Aires,Cauca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,0,0,1,0,0,41000,1200,65.84791564941406,37.82097244262695,311.808837890625,37.82097244262695,0,431.0,887.0,0.0,1702.0,1872.0,0.0,0.0,0.0,0.0,0.0
314,311.0,Cauca,Cajibio,19130.0,56185.82,339387.13,111669.31375202174,1.9874999377426856,Cajibío,Cauca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367,0,0,1,0,0,52600,1800,19.686384201049805,85.18107604980469,338.7051086425781,19.686384201049805,0,1917.0,3879.0,3861.0,2966.0,0.0,0.0,0.0,0.0,0.0,0.0
315,312.0,Cauca,Caldono,19137.0,24804.66,293993.63,96733.38794422109,3.8998070501357844,Caldono,Cauca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368,0,0,1,0,0,37300,1700,39.67958068847656,64.03924560546875,310.8704833984375,39.67958068847656,0,793.0,1545.0,2255.0,5656.0,0.0,0.0,0.0,0.0,0.0,0.0
316,313.0,Cauca,Caloto,19142.0,61703.08,305708.75,100588.04033166602,1.6301948027823898,Caloto(1)(3),Cauca,4320.0,13380.29,1758.0,14787.459999999995,474.0,55.4,6552.0,28223.16,369,0,0,1,0,0,30200,1100,71.79442596435547,43.09022903442383,281.36767578125,43.09022903442383,1,536.0,1541.0,1524.0,3297.0,0.0,9.0,1486.698888888889,1643.0511111111107,6.155555555555555,3135.9066666666668
317,314.0,Cauca,Corinto,19212.0,57383.22,283270.27,93205.0565890637,1.6242562998218588,Corinto,Cauca,803.0,64.39,552.0,94.59,86.0,22.32,1441.0,181.3,370,0,0,1,0,0,29400,1052,84.57488250732422,46.0359992980957,266.3547668457031,46.0359992980957,1,756.0,3561.0,0.0,9964.0,13269.0,3.0,21.463333333333335,31.53,7.44,60.43333333333334
318,0.0,0,0,19290.0,0.0,0.0,0.0,0.0,Florencia,Cauca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,0,0,1,0,0,5600,1500,101.83673095703125,196.53102111816406,439.6676330566406,74.37493133544922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,0,0,19300.0,0.0,0.0,0.0,0.0,Guachené (1),Cauca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,0,0,1,0,0,9700,852,101.83673095703125,196.53102111816406,439.6676330566406,74.37493133544922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,316.0,Cauca,Guapi,19318.0,49968.54,241492.56,79458.84232975758,1.5901773862065527,Guapi,Cauca,21.0,0.72,0.0,0.0,0.0,0.0,21.0,0.72,374,0,0,1,0,0,288500,4,126.42497253417969,161.75131225585938,445.47796630859375,126.42497253417969,1,341.0,641.0,0.0,2610.0,0.0,1.0,0.72,0.0,0.0,0.72
321,317.0,Cauca,Inza,19355.0,28125.15,212607.67,69954.78174825398,2.4872678633982033,Inzá,Cauca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375,0,0,1,0,0,68500,1800,50.524169921875,108.82054901123047,301.7391052246094,50.524169921875,0,471.0,657.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,318.0,Cauca,Jambalo,19364.0,3463.26,76943.73,25316.969228093145,7.310155526322928,Jambaló,Cauca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376,0,0,1,0,0,25200,2250,54.0833854675293,63.56844711303711,290.780029296875,54.0833854675293,0,285.0,1056.0,915.0,3237.0,0.0,0.0,0.0,0.0,0.0,0.0
323,319.0,Cauca,La Sierra,19392.0,21963.13,121221.49,39885.780584247754,1.8160335336651812,La Sierra,Cauca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377,0,0,1,0,0,20300,1800,36.682334899902344,133.3395233154297,377.88214111328125,36.682334899902344,0,829.0,1233.0,1731.0,5835.0,0.0,0.0,0.0,0.0,0.0,0.0
324,320.0,Cauca,La Vega,19397.0,46703.31,257959.84,84877.1086528276,1.8173681619745499,La Vega,Cauca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378,0,0,1,0,0,49200,2200,44.46942138671875,144.99098205566406,380.416015625,44.46942138671875,0,594.0,1057.0,1345.0,2227.0,0.0,0.0,0.0,0.0,0.0,0.0
325,321.0,Cauca,Lopez,19418.0,36322.75,254406.05,83707.7971043349,2.304555605077669,López,Cauca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379,0,0,1,0,0,329700,390,109.72066497802734,97.02200317382812,383.74951171875,79.04180145263672,0,541.0,986.0,0.0,1984.0,0.0,0.0,0.0,0.0,0.0,0.0
326,322.0,Cauca,Mercaderes,19450.0,41922.91,280811.55,92396.05839544222,2.203951452688809,Mercaderes,Cauca,288.0,27.65,184.0,36.62,10.0,1.84,482.0,66.11,380,0,0,1,0,0,64000,1156,102.06885528564453,189.1109619140625,443.8260498046875,87.80054473876953,1,502.0,632.0,881.0,0.0,0.0,1.0,27.65,36.62,1.84,66.11
327,323.0,Cauca,Miranda,19455.0,35507.6,187049.29,61545.25026362345,1.7332979492734921,Miranda,Cauca,443.0,49.47,166.0,61.24000000000001,118.0,26.62,727.0,137.33,381,0,0,1,0,0,21200,1094,96.13207244873047,43.89369201660156,257.4682922363281,36.53852462768555,1,462.0,749.0,0.0,1763.0,0.0,3.0,16.49,20.413333333333338,8.873333333333333,45.77666666666667
