,index,Código Departamento,Departamento,codmpio,Entidad,Dimensión,Subcategoría,Indicador,Dato Numérico,Dato Cualitativo,Año,Mes,Fuente,Unidad de Medida,municipio,depto,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor,tratamiento,alf_A1938,alf_A1951,alf_A1964,alf_A1973,numero_prestamos,CP - Promedio,MP - Promedio,LP - Promedio,T - Promedio
480,2775,25.0,Cundinamarca,25878.0,Viotá,Medición de desempeño municipal,Resumen MDM,MDM,"51,37",,2018.0,12.0,DNP - DDDR,Puntos,Viotá,Cundinamarca,3299,9526.54,512,4235.48,567,97.08,4378,13859.1,1,1395,2268.0,3947,4822,7,1360.934286,605.0685714,13.86857143,1979.871429
481,2776,25.0,Cundinamarca,25885.0,Yacopí,Medición de desempeño municipal,Resumen MDM,MDM,"38,87",,2018.0,12.0,DNP - DDDR,Puntos,Yacopí,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,3459,1404.0,5701,4617,0,0.0,0.0,0.0,0.0
482,2777,25.0,Cundinamarca,25898.0,Zipacón,Medición de desempeño municipal,Resumen MDM,MDM,"54,76",,2018.0,12.0,DNP - DDDR,Puntos,Zipacón,Cundinamarca,0,0.0,0,0.0,0,0.0,0,0.0,0,4105,6378.0,12128,15652,0,0.0,0.0,0.0,0.0
483,2779,27.0,Chocó,27001.0,Quibdó,Medición de desempeño municipal,Resumen MDM,MDM,"46,22",,2018.0,12.0,DNP - DDDR,Puntos,Quibdó,Chocó,3251,1793.23,228,980.05,0,0.0,3479,2773.3,1,0,0.0,0,0,9,199.2477778,108.8944444,0.0,308.1444444
484,2780,27.0,Chocó,27006.0,Acandí,Medición de desempeño municipal,Resumen MDM,MDM,"46,80",,2018.0,12.0,DNP - DDDR,Puntos,Acandí,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3693.0,4541,5380,0,0.0,0.0,0.0,0.0
485,2781,27.0,Chocó,27025.0,Alto Baudó,Medición de desempeño municipal,Resumen MDM,MDM,"39,93",,2018.0,12.0,DNP - DDDR,Puntos,Alto Baudo,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
486,2782,27.0,Chocó,27050.0,Atrato,Medición de desempeño municipal,Resumen MDM,MDM,"33,15",,2018.0,12.0,DNP - DDDR,Puntos,Atrato,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
487,2783,27.0,Chocó,27073.0,Bagadó,Medición de desempeño municipal,Resumen MDM,MDM,"43,86",,2018.0,12.0,DNP - DDDR,Puntos,Bagadó,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,4411,6324.0,6665,14230,0,0.0,0.0,0.0,0.0
488,2784,27.0,Chocó,27075.0,Bahía Solano,Medición de desempeño municipal,Resumen MDM,MDM,"38,71",,2018.0,12.0,DNP - DDDR,Puntos,Bahía Solano,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,9365.0,8477,6457,0,0.0,0.0,0.0,0.0
489,2785,27.0,Chocó,27077.0,Bajo Baudó,Medición de desempeño municipal,Resumen MDM,MDM,"56,49",,2018.0,12.0,DNP - DDDR,Puntos,Bajo Baudó,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
490,2786,27.0,Chocó,27099.0,Bojayá,Medición de desempeño municipal,Resumen MDM,MDM,"47,24",,2018.0,12.0,DNP - DDDR,Puntos,Bojaya,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
491,2787,27.0,Chocó,27135.0,El Cantón del San Pablo,Medición de desempeño municipal,Resumen MDM,MDM,"44,51",,2018.0,12.0,DNP - DDDR,Puntos,El Cantón del San Pablo,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
492,2788,27.0,Chocó,27150.0,Carmen del Darién,Medición de desempeño municipal,Resumen MDM,MDM,"44,27",,2018.0,12.0,DNP - DDDR,Puntos,Carmen del Darien,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,98271,151548,0,0.0,0.0,0.0,0.0
493,2789,27.0,Chocó,27160.0,Cértegui,Medición de desempeño municipal,Resumen MDM,MDM,"50,73",,2018.0,12.0,DNP - DDDR,Puntos,Cértegui,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
494,2790,27.0,Chocó,27205.0,Condoto,Medición de desempeño municipal,Resumen MDM,MDM,"47,99",,2018.0,12.0,DNP - DDDR,Puntos,Condoto,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,1537,2114.0,2087,4501,0,0.0,0.0,0.0,0.0
495,2791,27.0,Chocó,27245.0,El Carmen de Atrato,Medición de desempeño municipal,Resumen MDM,MDM,"37,18",,2018.0,12.0,DNP - DDDR,Puntos,El Carmen de Atrato,Chocó,826,3307.79,467,2218.38,117,50.04,1410,5576.19,1,1087,1131.0,3772,6287,6,551.2983333,369.73,8.34,929.365
496,2792,27.0,Chocó,27250.0,El Litoral del San Juan,Medición de desempeño municipal,Resumen MDM,MDM,"41,60",,2018.0,12.0,DNP - DDDR,Puntos,El Litoral del San Juan,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
497,2793,27.0,Chocó,27361.0,Istmina,Medición de desempeño municipal,Resumen MDM,MDM,"46,39",,2018.0,12.0,DNP - DDDR,Puntos,Istmina,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
498,2794,27.0,Chocó,27372.0,Juradó,Medición de desempeño municipal,Resumen MDM,MDM,"64,12",,2018.0,12.0,DNP - DDDR,Puntos,Juradó,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,2234,2187.0,2660,3751,0,0.0,0.0,0.0,0.0
499,2795,27.0,Chocó,27413.0,Lloró,Medición de desempeño municipal,Resumen MDM,MDM,"34,96",,2018.0,12.0,DNP - DDDR,Puntos,Lloró,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
500,2796,27.0,Chocó,27425.0,Medio Atrato,Medición de desempeño municipal,Resumen MDM,MDM,"35,18",,2018.0,12.0,DNP - DDDR,Puntos,Medio Atrato,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
501,2797,27.0,Chocó,27430.0,Medio Baudó,Medición de desempeño municipal,Resumen MDM,MDM,"61,24",,2018.0,12.0,DNP - DDDR,Puntos,Medio Baudó,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
502,2798,27.0,Chocó,27450.0,Medio San Juan,Medición de desempeño municipal,Resumen MDM,MDM,"44,05",,2018.0,12.0,DNP - DDDR,Puntos,Medio San Juan,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
503,2799,27.0,Chocó,27491.0,Nóvita,Medición de desempeño municipal,Resumen MDM,MDM,"42,31",,2018.0,12.0,DNP - DDDR,Puntos,Nóvita,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,9742.0,11977,12947,0,0.0,0.0,0.0,0.0
504,2800,27.0,Chocó,27495.0,Nuquí,Medición de desempeño municipal,Resumen MDM,MDM,"36,27",,2018.0,12.0,DNP - DDDR,Puntos,Nuquí,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,9598.0,11225,15604,0,0.0,0.0,0.0,0.0
505,2801,27.0,Chocó,27580.0,Río Iró,Medición de desempeño municipal,Resumen MDM,MDM,"41,20",,2018.0,12.0,DNP - DDDR,Puntos,Río Iro,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
506,2802,27.0,Chocó,27600.0,Río Quito,Medición de desempeño municipal,Resumen MDM,MDM,"32,85",,2018.0,12.0,DNP - DDDR,Puntos,Río Quito,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
507,2803,27.0,Chocó,27615.0,Riosucio,Medición de desempeño municipal,Resumen MDM,MDM,"54,06",,2018.0,12.0,DNP - DDDR,Puntos,Riosucio(2),Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2897.0,4789,6271,0,0.0,0.0,0.0,0.0
508,2804,27.0,Chocó,27660.0,San José del Palmar,Medición de desempeño municipal,Resumen MDM,MDM,"47,52",,2018.0,12.0,DNP - DDDR,Puntos,San José del Palmar,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,14739.0,32513,41773,0,0.0,0.0,0.0,0.0
509,2805,27.0,Chocó,27745.0,Sipí,Medición de desempeño municipal,Resumen MDM,MDM,"43,39",,2018.0,12.0,DNP - DDDR,Puntos,Sipí,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,691,1022.0,1485,3357,0,0.0,0.0,0.0,0.0
510,2806,27.0,Chocó,27787.0,Tadó,Medición de desempeño municipal,Resumen MDM,MDM,"31,39",,2018.0,12.0,DNP - DDDR,Puntos,Tadó,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,7947,9896.0,11963,22119,0,0.0,0.0,0.0,0.0
511,2807,27.0,Chocó,27800.0,Unguía,Medición de desempeño municipal,Resumen MDM,MDM,"43,34",,2018.0,12.0,DNP - DDDR,Puntos,Unguía,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,5625.0,7584,9568,0,0.0,0.0,0.0,0.0
512,2808,27.0,Chocó,27810.0,Unión Panamericana,Medición de desempeño municipal,Resumen MDM,MDM,"39,18",,2018.0,12.0,DNP - DDDR,Puntos,Unión Panamericana,Chocó,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
513,2811,41.0,Huila,41013.0,Agrado,Medición de desempeño municipal,Resumen MDM,MDM,"52,66",,2018.0,12.0,DNP - DDDR,Puntos,Agrado,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,7052,8827.0,15145,17253,0,0.0,0.0,0.0,0.0
514,2812,41.0,Huila,41016.0,Aipe,Medición de desempeño municipal,Resumen MDM,MDM,"52,63",,2018.0,12.0,DNP - DDDR,Puntos,Aipe,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,4439,5343.0,6587,8849,0,0.0,0.0,0.0,0.0
515,2813,41.0,Huila,41020.0,Algeciras,Medición de desempeño municipal,Resumen MDM,MDM,"50,57",,2018.0,12.0,DNP - DDDR,Puntos,Algeciras,Huila,1009,164.41,665,168.77,79,33.88,1753,367.07,1,0,5370.0,6887,11352,3,54.80333333,56.25666667,11.29333333,122.3566667
516,2814,41.0,Huila,41026.0,Altamira,Medición de desempeño municipal,Resumen MDM,MDM,"56,38",,2018.0,12.0,DNP - DDDR,Puntos,Altamira,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,1142,982.0,4347,3572,0,0.0,0.0,0.0,0.0
517,2816,41.0,Huila,41132.0,Campoalegre,Medición de desempeño municipal,Resumen MDM,MDM,"52,97",,2018.0,12.0,DNP - DDDR,Puntos,Campoalegre,Huila,570,64.13,299,60.08,89,8.78,958,132.99,1,0,1287.0,2959,6693,2,32.065,30.04,4.39,66.495
518,2817,41.0,Huila,41206.0,Colombia,Medición de desempeño municipal,Resumen MDM,MDM,"43,84",,2018.0,12.0,DNP - DDDR,Puntos,Colombia,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,1630,1249.0,2283,3550,0,0.0,0.0,0.0,0.0
519,2818,41.0,Huila,41244.0,Elías,Medición de desempeño municipal,Resumen MDM,MDM,"51,79",,2018.0,12.0,DNP - DDDR,Puntos,Elías,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,5684.0,6971,9580,0,0.0,0.0,0.0,0.0
520,2820,41.0,Huila,41306.0,Gigante,Medición de desempeño municipal,Resumen MDM,MDM,"37,80",,2018.0,12.0,DNP - DDDR,Puntos,Gigante,Huila,2445,2633.17,1415,4289.61,181,43.63,4041,6966.39,1,1195,1092.0,2301,0,6,438.8616667,714.935,7.271666667,1161.065
521,2821,41.0,Huila,41319.0,Guadalupe,Medición de desempeño municipal,Resumen MDM,MDM,"53,10",,2018.0,12.0,DNP - DDDR,Puntos,Guadalupe,Huila,985,98.3,718,177.52,47,21.07,1750,296.89,1,0,753.0,1204,2273,3,32.76666667,59.17333333,7.023333333,98.96333333
522,2822,41.0,Huila,41349.0,Hobo,Medición de desempeño municipal,Resumen MDM,MDM,"51,73",,2018.0,12.0,DNP - DDDR,Puntos,Hobo,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1207.0,4103,6904,0,0.0,0.0,0.0,0.0
523,2823,41.0,Huila,41357.0,Iquira,Medición de desempeño municipal,Resumen MDM,MDM,"46,84",,2018.0,12.0,DNP - DDDR,Puntos,Iquira,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2802.0,3343,3267,0,0.0,0.0,0.0,0.0
524,2824,41.0,Huila,41359.0,Isnos,Medición de desempeño municipal,Resumen MDM,MDM,"47,16",,2018.0,12.0,DNP - DDDR,Puntos,Isnos,Huila,193,45.25,86,22.84,1,0.53,280,68.62,1,0,0.0,0,0,1,45.25,22.84,0.53,68.62
525,2825,41.0,Huila,41378.0,La Argentina,Medición de desempeño municipal,Resumen MDM,MDM,"47,23",,2018.0,12.0,DNP - DDDR,Puntos,La Argentina,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2074.0,1955,2664,0,0.0,0.0,0.0,0.0
526,2827,41.0,Huila,41483.0,Nátaga,Medición de desempeño municipal,Resumen MDM,MDM,"57,97",,2018.0,12.0,DNP - DDDR,Puntos,Nátaga,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,8457,9190,0,0.0,0.0,0.0,0.0
527,2828,41.0,Huila,41503.0,Oporapa,Medición de desempeño municipal,Resumen MDM,MDM,"50,81",,2018.0,12.0,DNP - DDDR,Puntos,Oporapa,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,14704,18201,0,0.0,0.0,0.0,0.0
528,2829,41.0,Huila,41518.0,Paicol,Medición de desempeño municipal,Resumen MDM,MDM,"47,37",,2018.0,12.0,DNP - DDDR,Puntos,Paicol,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3124.0,6427,11611,0,0.0,0.0,0.0,0.0
529,2831,41.0,Huila,41530.0,Palestina,Medición de desempeño municipal,Resumen MDM,MDM,"54,95",,2018.0,12.0,DNP - DDDR,Puntos,Palestina,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
530,2832,41.0,Huila,41548.0,Pital,Medición de desempeño municipal,Resumen MDM,MDM,"48,45",,2018.0,12.0,DNP - DDDR,Puntos,Pital,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,825,929,0,0.0,0.0,0.0,0.0
531,2834,41.0,Huila,41615.0,Rivera,Medición de desempeño municipal,Resumen MDM,MDM,"52,16",,2018.0,12.0,DNP - DDDR,Puntos,Rivera,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,3618.0,3489,5817,0,0.0,0.0,0.0,0.0
532,2835,41.0,Huila,41660.0,Saladoblanco,Medición de desempeño municipal,Resumen MDM,MDM,"51,97",,2018.0,12.0,DNP - DDDR,Puntos,Saladoblanco,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,6509.0,5126,11397,0,0.0,0.0,0.0,0.0
533,2837,41.0,Huila,41676.0,Santa María,Medición de desempeño municipal,Resumen MDM,MDM,"49,71",,2018.0,12.0,DNP - DDDR,Puntos,Santa María,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,7780.0,11071,12938,0,0.0,0.0,0.0,0.0
534,2838,41.0,Huila,41770.0,Suaza,Medición de desempeño municipal,Resumen MDM,MDM,"40,57",,2018.0,12.0,DNP - DDDR,Puntos,Suaza,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,726.0,3020,4283,0,0.0,0.0,0.0,0.0
535,2839,41.0,Huila,41791.0,Tarqui,Medición de desempeño municipal,Resumen MDM,MDM,"52,75",,2018.0,12.0,DNP - DDDR,Puntos,Tarqui,Huila,472,51.74,162,30.99,6,1.97,640,84.69,1,0,4755.0,4514,7514,1,51.74,30.99,1.97,84.69
536,2840,41.0,Huila,41797.0,Tesalia,Medición de desempeño municipal,Resumen MDM,MDM,"57,88",,2018.0,12.0,DNP - DDDR,Puntos,Tesalia,Huila,1991,13784.94,1556,25437.4,39,38.7,3586,39261.05,1,0,2554.0,4773,7042,9,1531.66,2826.377778,4.3,4362.338889
537,2841,41.0,Huila,41799.0,Tello,Medición de desempeño municipal,Resumen MDM,MDM,"47,51",,2018.0,12.0,DNP - DDDR,Puntos,Tello,Huila,564,103.42,662,114.29,59,24.2,1285,241.91,1,0,1662.0,4263,3930,2,51.71,57.145,12.1,120.955
538,2842,41.0,Huila,41801.0,Teruel,Medición de desempeño municipal,Resumen MDM,MDM,"53,73",,2018.0,12.0,DNP - DDDR,Puntos,Teruel,Huila,213,61.56,88,37.08,22,9.64,323,108.28,1,0,1602.0,4263,9946,1,61.56,37.08,9.64,108.28
539,2843,41.0,Huila,41807.0,Timaná,Medición de desempeño municipal,Resumen MDM,MDM,"53,62",,2018.0,12.0,DNP - DDDR,Puntos,Timaná,Huila,3721,11903.45,1193,8549.15,40,17.63,4954,20470.23,1,7084,8918.0,18798,28812,7,1700.492857,1221.307143,2.518571429,2924.318571
540,2844,41.0,Huila,41872.0,Villavieja,Medición de desempeño municipal,Resumen MDM,MDM,"50,99",,2018.0,12.0,DNP - DDDR,Puntos,Villavieja,Huila,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1071.0,2186,4067,0,0.0,0.0,0.0,0.0
541,2847,44.0,La Guajira,44035.0,Albania,Medición de desempeño municipal,Resumen MDM,MDM,"54,76",,2018.0,12.0,DNP - DDDR,Puntos,Albania,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
542,2848,44.0,La Guajira,44078.0,Barrancas,Medición de desempeño municipal,Resumen MDM,MDM,"36,39",,2018.0,12.0,DNP - DDDR,Puntos,Barrancas,La Guajira,826,302.5,440,300.16,61,40.05,1327,642.71,1,0,3641.0,2856,4483,3,100.8333333,100.0533333,13.35,214.2366667
543,2849,44.0,La Guajira,44090.0,Dibulla,Medición de desempeño municipal,Resumen MDM,MDM,"42,95",,2018.0,12.0,DNP - DDDR,Puntos,Dibulla,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
544,2850,44.0,La Guajira,44098.0,Distracción,Medición de desempeño municipal,Resumen MDM,MDM,"53,41",,2018.0,12.0,DNP - DDDR,Puntos,Distracción,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,5058.0,9764,0,0,0.0,0.0,0.0,0.0
545,2851,44.0,La Guajira,44110.0,El Molino,Medición de desempeño municipal,Resumen MDM,MDM,"41,09",,2018.0,12.0,DNP - DDDR,Puntos,El Molino,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
546,2852,44.0,La Guajira,44279.0,Fonseca,Medición de desempeño municipal,Resumen MDM,MDM,"47,56",,2018.0,12.0,DNP - DDDR,Puntos,Fonseca,La Guajira,857,231.98,454,220.7,52,18.75,1363,471.43,1,0,1681.0,1703,2382,3,77.32666667,73.56666667,6.25,157.1433333
547,2853,44.0,La Guajira,44378.0,Hatonuevo,Medición de desempeño municipal,Resumen MDM,MDM,"52,80",,2018.0,12.0,DNP - DDDR,Puntos,Hatonuevo,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,5691.0,8951,7452,0,0.0,0.0,0.0,0.0
548,2854,44.0,La Guajira,44420.0,La Jagua del Pilar,Medición de desempeño municipal,Resumen MDM,MDM,"42,04",,2018.0,12.0,DNP - DDDR,Puntos,La Jagua del Pilar,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
549,2855,44.0,La Guajira,44430.0,Maicao,Medición de desempeño municipal,Resumen MDM,MDM,"45,39",,2018.0,12.0,DNP - DDDR,Puntos,Maicao,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
550,2856,44.0,La Guajira,44560.0,Manaure,Medición de desempeño municipal,Resumen MDM,MDM,"47,38",,2018.0,12.0,DNP - DDDR,Puntos,Manaure,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
551,2858,44.0,La Guajira,44847.0,Uribia,Medición de desempeño municipal,Resumen MDM,MDM,"49,37",,2018.0,12.0,DNP - DDDR,Puntos,Uribia,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
552,2859,44.0,La Guajira,44855.0,Urumita,Medición de desempeño municipal,Resumen MDM,MDM,"27,81",,2018.0,12.0,DNP - DDDR,Puntos,Urumita,La Guajira,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
553,2862,47.0,Magdalena,47030.0,Algarrobo,Medición de desempeño municipal,Resumen MDM,MDM,"42,65",,2018.0,12.0,DNP - DDDR,Puntos,Algarrobo,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
554,2863,47.0,Magdalena,47053.0,Aracataca,Medición de desempeño municipal,Resumen MDM,MDM,"44,54",,2018.0,12.0,DNP - DDDR,Puntos,Aracataca,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
555,2864,47.0,Magdalena,47058.0,Ariguaní,Medición de desempeño municipal,Resumen MDM,MDM,"48,29",,2018.0,12.0,DNP - DDDR,Puntos,Ariguaní,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
556,2865,47.0,Magdalena,47161.0,Cerro San Antonio,Medición de desempeño municipal,Resumen MDM,MDM,"32,99",,2018.0,12.0,DNP - DDDR,Puntos,Cerro San Antonio,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,2255,2363.0,3729,3974,0,0.0,0.0,0.0,0.0
557,2866,47.0,Magdalena,47170.0,Chibolo,Medición de desempeño municipal,Resumen MDM,MDM,"26,91",,2018.0,12.0,DNP - DDDR,Puntos,Chivolo,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,5989,0.0,14432,19332,0,0.0,0.0,0.0,0.0
558,2867,47.0,Magdalena,47189.0,Ciénaga,Medición de desempeño municipal,Resumen MDM,MDM,"48,12",,2018.0,12.0,DNP - DDDR,Puntos,Ciénaga,Magdalena,2172,1532.64,1037,2579.68,37,2.52,3246,4114.85,1,0,5322.0,5036,8296,7,218.9485714,368.5257143,0.36,587.8357143
559,2868,47.0,Magdalena,47205.0,Concordia,Medición de desempeño municipal,Resumen MDM,MDM,"38,43",,2018.0,12.0,DNP - DDDR,Puntos,Concordia,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,5914.0,4880,8427,0,0.0,0.0,0.0,0.0
560,2870,47.0,Magdalena,47258.0,El Piñón,Medición de desempeño municipal,Resumen MDM,MDM,"41,92",,2018.0,12.0,DNP - DDDR,Puntos,El Piñon,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,8447,8794.0,12264,12371,0,0.0,0.0,0.0,0.0
561,2871,47.0,Magdalena,47268.0,El Retén,Medición de desempeño municipal,Resumen MDM,MDM,"51,06",,2018.0,12.0,DNP - DDDR,Puntos,El Retén,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
562,2873,47.0,Magdalena,47318.0,Guamal,Medición de desempeño municipal,Resumen MDM,MDM,"46,99",,2018.0,12.0,DNP - DDDR,Puntos,Guamal,Magdalena,1227,117.07,1299,214.4,59,9.97,2585,341.44,1,3485,4134.0,5854,5649,3,39.02333333,71.46666667,3.323333333,113.8133333
563,2874,47.0,Magdalena,47460.0,Nueva Granada,Medición de desempeño municipal,Resumen MDM,MDM,"44,53",,2018.0,12.0,DNP - DDDR,Puntos,Nueva Granada,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
564,2875,47.0,Magdalena,47541.0,Pedraza,Medición de desempeño municipal,Resumen MDM,MDM,"34,24",,2018.0,12.0,DNP - DDDR,Puntos,Pedraza,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,6300,0.0,10760,14193,0,0.0,0.0,0.0,0.0
565,2876,47.0,Magdalena,47545.0,Pijiño del Carmen,Medición de desempeño municipal,Resumen MDM,MDM,"37,16",,2018.0,12.0,DNP - DDDR,Puntos,Pijiño del Carmen,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,68432,0.0,428963,717430,0,0.0,0.0,0.0,0.0
566,2877,47.0,Magdalena,47551.0,Pivijay,Medición de desempeño municipal,Resumen MDM,MDM,"30,11",,2018.0,12.0,DNP - DDDR,Puntos,Pivijay,Magdalena,1371,119.84,819,228.5,39,5.0,2229,353.34,1,655,687.0,848,1559,3,39.94666667,76.16666667,1.666666667,117.78
567,2879,47.0,Magdalena,47570.0,Puebloviejo,Medición de desempeño municipal,Resumen MDM,MDM,"40,85",,2018.0,12.0,DNP - DDDR,Puntos,Puebloviejo,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,1555,1394.0,2144,2257,0,0.0,0.0,0.0,0.0
568,2880,47.0,Magdalena,47605.0,Remolino,Medición de desempeño municipal,Resumen MDM,MDM,"33,99",,2018.0,12.0,DNP - DDDR,Puntos,Remolino,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,220728,431654.0,0,0,0,0.0,0.0,0.0,0.0
569,2881,47.0,Magdalena,47660.0,Sabanas de San Ángel,Medición de desempeño municipal,Resumen MDM,MDM,"48,63",,2018.0,12.0,DNP - DDDR,Puntos,Sabanas de San Angel,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
570,2882,47.0,Magdalena,47675.0,Salamina,Medición de desempeño municipal,Resumen MDM,MDM,"51,89",,2018.0,12.0,DNP - DDDR,Puntos,Salamina,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,799,848.0,1548,1838,0,0.0,0.0,0.0,0.0
571,2883,47.0,Magdalena,47692.0,San Sebastián de Buenavista,Medición de desempeño municipal,Resumen MDM,MDM,"45,14",,2018.0,12.0,DNP - DDDR,Puntos,San Sebastián de Buenavista,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,17456,0.0,47666,61564,0,0.0,0.0,0.0,0.0
572,2884,47.0,Magdalena,47703.0,San Zenón,Medición de desempeño municipal,Resumen MDM,MDM,"46,64",,2018.0,12.0,DNP - DDDR,Puntos,San Zenón,Magdalena,0,0.0,0,0.0,0,0.0,0,0.0,0,9349,0.0,46799,79432,0,0.0,0.0,0.0,0.0
